ID	TARGET	EVENT_DATE
ID01416	0	05/11/2019
ID01418	0	09/11/2019
ID01419	0	05/11/2019
ID01420	0	02/11/2019
ID01421	0	06/11/2019
ID01422	0	14/11/2019
ID01423	0	12/11/2019
ID01424	0	11/11/2019
ID01425	0	07/11/2019
ID01426	0	12/11/2019
ID01427	0	01/11/2019
ID01429	0	06/11/2019
ID01430	0	09/11/2019
ID01431	0	13/11/2019
ID01432	0	07/11/2019
ID01433	0	03/11/2019
ID01434	0	08/11/2019
ID01436	0	12/11/2019
ID01437	0	02/11/2019
ID01438	0	01/11/2019
ID01439	0	07/11/2019
ID01440	1	07/11/2019
ID01441	1	04/11/2019
ID01442	0	03/11/2019
ID01443	0	14/11/2019
ID01444	0	09/11/2019
ID01445	0	05/11/2019
ID01447	0	11/11/2019
ID01448	0	09/11/2019
ID01449	0	01/11/2019
ID01450	0	09/11/2019
ID01452	0	08/11/2019
ID01455	0	05/11/2019
ID01456	1	01/11/2019
ID01458	1	15/11/2019
ID01459	0	05/11/2019
ID01460	0	10/11/2019
ID01461	0	01/11/2019
ID01462	1	14/11/2019
ID01463	0	06/11/2019
ID01465	0	05/11/2019
ID01466	0	14/11/2019
ID01467	0	01/11/2019
ID01469	0	02/11/2019
ID01470	0	06/11/2019
ID01471	0	03/11/2019
ID01472	0	09/11/2019
ID01473	0	08/11/2019
ID01474	0	04/11/2019
ID01475	0	08/11/2019
ID01476	0	10/11/2019
ID01477	1	12/11/2019
ID01478	0	01/11/2019
ID01479	0	07/11/2019
ID01480	0	02/11/2019
ID01481	0	02/11/2019
ID01483	0	14/11/2019
ID01484	0	07/11/2019
ID01485	0	09/11/2019
ID01486	0	12/11/2019
ID01487	0	06/11/2019
ID01489	0	04/11/2019
ID01490	0	09/11/2019
ID01492	1	04/11/2019
ID01493	0	06/11/2019
ID01494	0	09/11/2019
ID01495	0	11/11/2019
ID01496	0	12/11/2019
ID01497	0	08/11/2019
ID01498	0	01/11/2019
ID01499	0	09/11/2019
ID01500	0	02/11/2019
ID01501	0	02/11/2019
ID01504	0	04/11/2019
ID01506	0	06/11/2019
ID01507	0	13/11/2019
ID01509	0	08/11/2019
ID01510	0	11/11/2019
ID01512	0	14/11/2019
ID01513	1	09/11/2019
ID01514	0	11/11/2019
ID01515	0	06/11/2019
ID01516	0	07/11/2019
ID01518	0	01/11/2019
ID01520	0	09/11/2019
ID01521	0	03/11/2019
ID01522	0	11/11/2019
ID01523	0	13/11/2019
ID01524	0	05/11/2019
ID01525	0	02/11/2019
ID01526	0	04/11/2019
ID01527	0	10/11/2019
ID01528	0	06/11/2019
ID01530	0	12/11/2019
ID01531	0	12/11/2019
ID01532	0	10/11/2019
ID01533	0	12/11/2019
ID01534	0	05/11/2019
ID01535	0	14/11/2019
ID01538	0	05/11/2019
ID01540	1	15/11/2019
ID01541	0	03/11/2019
ID01542	0	09/11/2019
ID01544	1	13/11/2019
ID01545	0	10/11/2019
ID01546	0	07/11/2019
ID01547	0	12/11/2019
ID01549	0	05/11/2019
ID01550	0	09/11/2019
ID01551	0	02/11/2019
ID01552	0	01/11/2019
ID01553	0	05/11/2019
ID01555	0	04/11/2019
ID01556	0	04/11/2019
ID01558	0	10/11/2019
ID01559	0	03/11/2019
ID01563	1	08/11/2019
ID01564	0	01/11/2019
ID01565	0	07/11/2019
ID01566	0	06/11/2019
ID01568	0	07/11/2019
ID01570	0	05/11/2019
ID01571	0	13/11/2019
ID01572	0	13/11/2019
ID01573	0	14/11/2019
ID01575	0	09/11/2019
ID01576	1	07/11/2019
ID01578	1	08/11/2019
ID01579	0	11/11/2019
ID01581	0	06/11/2019
ID01582	0	05/11/2019
ID01583	1	01/11/2019
ID01584	0	05/11/2019
ID01586	0	03/11/2019
ID01589	0	11/11/2019
ID01590	0	06/11/2019
ID01591	0	02/11/2019
ID01592	0	08/11/2019
ID01594	0	08/11/2019
ID01595	0	09/11/2019
ID01596	0	04/11/2019
ID01597	0	14/11/2019
ID01598	0	06/11/2019
ID01600	0	03/11/2019
ID01602	0	10/11/2019
ID01604	1	05/11/2019
ID01606	0	07/11/2019
ID01610	0	07/11/2019
ID01611	0	11/11/2019
ID01612	0	12/11/2019
ID01613	0	03/11/2019
ID01614	0	05/11/2019
ID01617	0	09/11/2019
ID01618	1	06/11/2019
ID01619	0	09/11/2019
ID01621	0	09/11/2019
ID01622	0	12/11/2019
ID01623	0	14/11/2019
ID01624	0	08/11/2019
ID01626	0	10/11/2019
ID01628	0	14/11/2019
ID01629	0	09/11/2019
ID01630	1	02/11/2019
ID01632	0	07/11/2019
ID01634	1	15/11/2019
ID01635	0	06/11/2019
ID01636	1	02/11/2019
ID01637	0	11/11/2019
ID01639	0	04/11/2019
ID01640	0	08/11/2019
ID01642	0	05/11/2019
ID01643	0	02/11/2019
ID01644	0	07/11/2019
ID01645	0	13/11/2019
ID01647	0	09/11/2019
ID01648	1	05/11/2019
ID01649	0	02/11/2019
ID01651	0	05/11/2019
ID01652	0	12/11/2019
ID01653	0	11/11/2019
ID01654	0	05/11/2019
ID01655	0	14/11/2019
ID01657	0	06/11/2019
ID01659	0	05/11/2019
ID01660	0	11/11/2019
ID01662	0	06/11/2019
ID01663	0	13/11/2019
ID01664	0	11/11/2019
ID01665	0	13/11/2019
ID01666	0	05/11/2019
ID01667	0	02/11/2019
ID01668	0	01/11/2019
ID01669	0	09/11/2019
ID01671	0	09/11/2019
ID01674	0	09/11/2019
ID01676	0	03/11/2019
ID01677	1	06/11/2019
ID01678	0	01/11/2019
ID01679	0	08/11/2019
ID01681	0	05/11/2019
ID01682	0	14/11/2019
ID01683	0	04/11/2019
ID01684	0	07/11/2019
ID01685	0	12/11/2019
ID01686	1	12/11/2019
ID01687	1	08/11/2019
ID01689	0	01/11/2019
ID01690	0	07/11/2019
ID01692	0	05/11/2019
ID01694	0	01/11/2019
ID01695	0	14/11/2019
ID01696	0	11/11/2019
ID01699	0	09/11/2019
ID01702	1	01/11/2019
ID01703	0	08/11/2019
ID01704	0	12/11/2019
ID01705	0	14/11/2019
ID01706	0	06/11/2019
ID01707	0	06/11/2019
ID01710	0	02/11/2019
ID01711	1	15/11/2019
ID01712	0	01/11/2019
ID01713	0	04/11/2019
ID01715	0	02/11/2019
ID01716	0	12/11/2019
ID01717	0	03/11/2019
ID01718	0	04/11/2019
ID01719	0	14/11/2019
ID01720	0	07/11/2019
ID01722	0	02/11/2019
ID01723	0	01/11/2019
ID01727	0	13/11/2019
ID01728	0	03/11/2019
ID01729	0	07/11/2019
ID01730	0	14/11/2019
ID01731	0	07/11/2019
ID01733	0	12/11/2019
ID01734	0	08/11/2019
ID01736	0	13/11/2019
ID01738	0	07/11/2019
ID01739	0	09/11/2019
ID01742	0	12/11/2019
ID01744	0	01/11/2019
ID01745	0	13/11/2019
ID01746	0	12/11/2019
ID01747	0	11/11/2019
ID01748	0	13/11/2019
ID01749	0	06/11/2019
ID01750	0	01/11/2019
ID01751	0	02/11/2019
ID01752	0	09/11/2019
ID01753	0	07/11/2019
ID01754	0	03/11/2019
ID01755	0	09/11/2019
ID01756	0	07/11/2019
ID01757	0	14/11/2019
ID01759	0	14/11/2019
ID01761	0	02/11/2019
ID01762	0	10/11/2019
ID01763	0	07/11/2019
ID01764	0	07/11/2019
ID01766	0	05/11/2019
ID01770	0	13/11/2019
ID01772	0	02/11/2019
ID01773	0	02/11/2019
ID01774	0	01/11/2019
ID01775	0	08/11/2019
ID01777	0	01/11/2019
ID01779	0	03/11/2019
ID01780	0	05/11/2019
ID01781	0	06/11/2019
ID01783	0	09/11/2019
ID01784	0	09/11/2019
ID01785	0	11/11/2019
ID01786	0	06/11/2019
ID01787	0	09/11/2019
ID01789	0	14/11/2019
ID01790	1	14/11/2019
ID01796	0	11/11/2019
ID01797	0	01/11/2019
ID01798	0	05/11/2019
ID01800	0	01/11/2019
ID01801	0	05/11/2019
ID01802	0	12/11/2019
ID01803	0	05/11/2019
ID01804	0	09/11/2019
ID01805	0	09/11/2019
ID01807	0	04/11/2019
ID01809	0	09/11/2019
ID01810	0	14/11/2019
ID01813	0	04/11/2019
ID01814	0	04/11/2019
ID01815	0	09/11/2019
ID01816	0	06/11/2019
ID01817	0	02/11/2019
ID01818	0	08/11/2019
ID01819	0	05/11/2019
ID01820	0	06/11/2019
ID01821	0	06/11/2019
ID01825	0	08/11/2019
ID01826	0	01/11/2019
ID01827	0	07/11/2019
ID01828	0	01/11/2019
ID01829	0	14/11/2019
ID01831	0	07/11/2019
ID01832	0	06/11/2019
ID01834	0	06/11/2019
ID01836	0	06/11/2019
ID01837	0	02/11/2019
ID01838	0	01/11/2019
ID01839	0	13/11/2019
ID01841	1	05/11/2019
ID01842	0	12/11/2019
ID01843	0	07/11/2019
ID01845	1	05/11/2019
ID01846	0	05/11/2019
ID01848	0	07/11/2019
ID01849	1	02/11/2019
ID01851	0	04/11/2019
ID01852	0	14/11/2019
ID01853	0	13/11/2019
ID01854	0	13/11/2019
ID01857	0	10/11/2019
ID01859	0	03/11/2019
ID01860	0	14/11/2019
ID01861	0	07/11/2019
ID01862	0	04/11/2019
ID01863	0	01/11/2019
ID01865	0	14/11/2019
ID01866	0	07/11/2019
ID01867	0	04/11/2019
ID01868	0	14/11/2019
ID01869	0	02/11/2019
ID01871	0	01/11/2019
ID01872	0	02/11/2019
ID01874	0	13/11/2019
ID01876	0	09/11/2019
ID01877	0	10/11/2019
ID01878	1	15/11/2019
ID01879	0	12/11/2019
ID01880	1	13/11/2019
ID01881	0	07/11/2019
ID01882	0	02/11/2019
ID01883	0	12/11/2019
ID01886	0	14/11/2019
ID01887	0	09/11/2019
ID01889	0	07/11/2019
ID01891	0	14/11/2019
ID01893	0	06/11/2019
ID01894	0	02/11/2019
ID01895	0	01/11/2019
ID01896	0	05/11/2019
ID01897	0	13/11/2019
ID01899	0	05/11/2019
ID01900	1	01/11/2019
ID01901	0	14/11/2019
ID01902	0	14/11/2019
ID01904	0	08/11/2019
ID01905	0	14/11/2019
ID01906	0	06/11/2019
ID01907	1	04/11/2019
ID01909	0	06/11/2019
ID01910	0	05/11/2019
ID01912	0	11/11/2019
ID01913	1	14/11/2019
ID01914	0	13/11/2019
ID01915	0	04/11/2019
ID01916	0	01/11/2019
ID01918	1	14/11/2019
ID01919	0	05/11/2019
ID01920	1	13/11/2019
ID01921	0	05/11/2019
ID01922	0	13/11/2019
ID01923	0	12/11/2019
ID01925	0	05/11/2019
ID01926	0	12/11/2019
ID01928	0	06/11/2019
ID01929	1	13/11/2019
ID01930	0	08/11/2019
ID01931	0	01/11/2019
ID01932	0	03/11/2019
ID01934	1	13/11/2019
ID01935	0	08/11/2019
ID01937	0	07/11/2019
ID01939	1	07/11/2019
ID01940	0	12/11/2019
ID01943	1	15/11/2019
ID01944	0	14/11/2019
ID01945	0	09/11/2019
ID01946	0	13/11/2019
ID01947	0	14/11/2019
ID01949	0	10/11/2019
ID01951	0	12/11/2019
ID01953	0	01/11/2019
ID01954	0	10/11/2019
ID01955	0	13/11/2019
ID01956	0	04/11/2019
ID01958	0	05/11/2019
ID01959	0	04/11/2019
ID01960	0	12/11/2019
ID01961	0	13/11/2019
ID01962	0	07/11/2019
ID01963	0	03/11/2019
ID01964	1	12/11/2019
ID01965	0	11/11/2019
ID01966	0	12/11/2019
ID01969	0	03/11/2019
ID01970	0	05/11/2019
ID01971	0	07/11/2019
ID01973	0	01/11/2019
ID01974	0	06/11/2019
ID01975	0	09/11/2019
ID01976	1	15/11/2019
ID01978	1	02/11/2019
ID01980	0	07/11/2019
ID01981	0	05/11/2019
ID01982	0	14/11/2019
ID01983	0	10/11/2019
ID01984	0	09/11/2019
ID01986	0	06/11/2019
ID01987	0	10/11/2019
ID01988	0	06/11/2019
ID01989	0	04/11/2019
ID01990	0	09/11/2019
ID01991	0	11/11/2019
ID01992	0	10/11/2019
ID01993	0	07/11/2019
ID01994	1	05/11/2019
ID01995	0	12/11/2019
ID01996	0	05/11/2019
ID01998	0	12/11/2019
ID02000	0	01/11/2019
ID02001	0	14/11/2019
ID02002	0	07/11/2019
ID02003	0	07/11/2019
ID02004	0	09/11/2019
ID02006	0	02/11/2019
ID02007	0	07/11/2019
ID02012	0	01/11/2019
ID02014	0	05/11/2019
ID02016	0	08/11/2019
ID02019	0	08/11/2019
ID02020	0	11/11/2019
ID02021	0	06/11/2019
ID02022	0	13/11/2019
ID02024	0	07/11/2019
ID02028	0	09/11/2019
ID02029	0	01/11/2019
ID02031	0	10/11/2019
ID02032	0	12/11/2019
ID02035	0	13/11/2019
ID02040	0	11/11/2019
ID02041	0	02/11/2019
ID02044	0	06/11/2019
ID02045	0	05/11/2019
ID02046	0	09/11/2019
ID02049	1	14/11/2019
ID02051	0	09/11/2019
ID02052	0	05/11/2019
ID02053	0	14/11/2019
ID02054	0	05/11/2019
ID02055	1	06/11/2019
ID02057	0	02/11/2019
ID02059	0	05/11/2019
ID02060	1	04/11/2019
ID02061	0	02/11/2019
ID02062	0	14/11/2019
ID02063	1	12/11/2019
ID02064	0	04/11/2019
ID02065	0	02/11/2019
ID02066	0	11/11/2019
ID02067	0	05/11/2019
ID02068	0	10/11/2019
ID02069	0	01/11/2019
ID02070	0	07/11/2019
ID02071	0	11/11/2019
ID02072	0	02/11/2019
ID02073	0	09/11/2019
ID02074	0	09/11/2019
ID02076	0	12/11/2019
ID02077	0	04/11/2019
ID02079	0	09/11/2019
ID02081	0	06/11/2019
ID02082	0	08/11/2019
ID02083	0	11/11/2019
ID02084	0	06/11/2019
ID02085	0	11/11/2019
ID02087	0	10/11/2019
ID02088	0	13/11/2019
ID02089	0	04/11/2019
ID02091	0	05/11/2019
ID02093	0	09/11/2019
ID02095	0	01/11/2019
ID02096	0	02/11/2019
ID02098	0	02/11/2019
ID02100	0	08/11/2019
ID02101	0	08/11/2019
ID02102	0	08/11/2019
ID02104	0	05/11/2019
ID02105	0	14/11/2019
ID02109	1	06/11/2019
ID02112	0	13/11/2019
ID02114	0	06/11/2019
ID02115	0	04/11/2019
ID02116	0	04/11/2019
ID02117	0	06/11/2019
ID02118	0	04/11/2019
ID02119	0	01/11/2019
ID02121	0	06/11/2019
ID02123	0	07/11/2019
ID02124	0	11/11/2019
ID02125	0	10/11/2019
ID02126	0	03/11/2019
ID02127	1	04/11/2019
ID02129	0	02/11/2019
ID02131	1	07/11/2019
ID02132	0	06/11/2019
ID02133	1	05/11/2019
ID02134	0	06/11/2019
ID02136	0	12/11/2019
ID02137	0	13/11/2019
ID02139	0	07/11/2019
ID02142	0	09/11/2019
ID02143	0	02/11/2019
ID02144	1	02/11/2019
ID02145	0	13/11/2019
ID02147	0	08/11/2019
ID02149	0	02/11/2019
ID02150	0	02/11/2019
ID02151	0	02/11/2019
ID02153	0	11/11/2019
ID02154	0	10/11/2019
ID02155	0	01/11/2019
ID02156	0	13/11/2019
ID02157	0	14/11/2019
ID02160	0	13/11/2019
ID02161	0	13/11/2019
ID02163	0	12/11/2019
ID02164	1	12/11/2019
ID02165	0	06/11/2019
ID02168	0	13/11/2019
ID02169	0	09/11/2019
ID02170	0	11/11/2019
ID02173	0	04/11/2019
ID02174	0	13/11/2019
ID02175	0	07/11/2019
ID02178	0	07/11/2019
ID02179	0	10/11/2019
ID02181	0	02/11/2019
ID02182	0	02/11/2019
ID02183	0	06/11/2019
ID02186	0	04/11/2019
ID02187	0	10/11/2019
ID02188	0	14/11/2019
ID02190	0	09/11/2019
ID02191	0	05/11/2019
ID02192	1	01/11/2019
ID02194	0	11/11/2019
ID02195	0	04/11/2019
ID02196	1	02/11/2019
ID02199	1	07/11/2019
ID02201	0	08/11/2019
ID02202	0	14/11/2019
ID02203	0	12/11/2019
ID02204	1	12/11/2019
ID02205	1	12/11/2019
ID02206	0	13/11/2019
ID02207	1	09/11/2019
ID02210	0	02/11/2019
ID02211	0	06/11/2019
ID02213	0	08/11/2019
ID02214	0	10/11/2019
ID02215	0	14/11/2019
ID02217	1	14/11/2019
ID02220	0	09/11/2019
ID02221	0	06/11/2019
ID02222	0	05/11/2019
ID02225	0	07/11/2019
ID02227	0	09/11/2019
ID02229	0	12/11/2019
ID02230	0	06/11/2019
ID02234	0	09/11/2019
ID02236	0	12/11/2019
ID02237	0	02/11/2019
ID02238	0	09/11/2019
ID02239	0	01/11/2019
ID02240	1	08/11/2019
ID02241	0	08/11/2019
ID02242	0	12/11/2019
ID02243	0	06/11/2019
ID02245	0	05/11/2019
ID02246	0	08/11/2019
ID02247	0	08/11/2019
ID02248	0	04/11/2019
ID02253	0	10/11/2019
ID02255	1	01/11/2019
ID02256	1	04/11/2019
ID02257	0	06/11/2019
ID02259	0	04/11/2019
ID02260	1	08/11/2019
ID02262	0	14/11/2019
ID02263	0	03/11/2019
ID02264	1	14/11/2019
ID02267	0	13/11/2019
ID02268	0	12/11/2019
ID02269	0	03/11/2019
ID02270	1	12/11/2019
ID02272	0	06/11/2019
ID02273	0	09/11/2019
ID02274	0	04/11/2019
ID02275	0	11/11/2019
ID02276	0	02/11/2019
ID02278	1	08/11/2019
ID02279	0	02/11/2019
ID02280	0	01/11/2019
ID02281	0	09/11/2019
ID02283	0	07/11/2019
ID02284	0	09/11/2019
ID02285	0	10/11/2019
ID02286	0	10/11/2019
ID02287	0	05/11/2019
ID02289	0	13/11/2019
ID02290	1	09/11/2019
ID02291	0	06/11/2019
ID02294	0	14/11/2019
ID02295	0	09/11/2019
ID02296	0	12/11/2019
ID02299	0	09/11/2019
ID02300	0	06/11/2019
ID02301	0	10/11/2019
ID02302	0	02/11/2019
ID02303	0	09/11/2019
ID02306	1	12/11/2019
ID02308	0	03/11/2019
ID02309	0	09/11/2019
ID02310	0	09/11/2019
ID02311	0	07/11/2019
ID02314	0	06/11/2019
ID02315	0	11/11/2019
ID02316	0	06/11/2019
ID02317	0	11/11/2019
ID02320	0	14/11/2019
ID02322	0	10/11/2019
ID02323	0	07/11/2019
ID02324	0	10/11/2019
ID02325	0	10/11/2019
ID02326	0	05/11/2019
ID02328	0	08/11/2019
ID02329	0	14/11/2019
ID02330	0	05/11/2019
ID02331	0	08/11/2019
ID02333	0	11/11/2019
ID02334	0	05/11/2019
ID02336	1	06/11/2019
ID02337	1	05/11/2019
ID02338	0	11/11/2019
ID02339	0	10/11/2019
ID02340	0	09/11/2019
ID02341	0	05/11/2019
ID02342	0	01/11/2019
ID02345	0	02/11/2019
ID02346	0	13/11/2019
ID02347	0	13/11/2019
ID02349	0	06/11/2019
ID02350	0	04/11/2019
ID02351	0	14/11/2019
ID02352	0	11/11/2019
ID02353	0	04/11/2019
ID02354	1	01/11/2019
ID02355	0	04/11/2019
ID02356	0	06/11/2019
ID02357	0	03/11/2019
ID02358	0	02/11/2019
ID02359	0	02/11/2019
ID02361	0	07/11/2019
ID02362	0	06/11/2019
ID02364	0	08/11/2019
ID02365	1	14/11/2019
ID02366	0	05/11/2019
ID02367	0	01/11/2019
ID02368	0	06/11/2019
ID02369	0	05/11/2019
ID02370	0	09/11/2019
ID02373	0	01/11/2019
ID02375	0	02/11/2019
ID02376	0	02/11/2019
ID02378	1	04/11/2019
ID02379	0	14/11/2019
ID02380	0	04/11/2019
ID02381	0	01/11/2019
ID02384	0	07/11/2019
ID02385	0	04/11/2019
ID02387	0	13/11/2019
ID02388	0	07/11/2019
ID02389	0	05/11/2019
ID02391	0	01/11/2019
ID02392	0	10/11/2019
ID02393	1	07/11/2019
ID02398	0	14/11/2019
ID02401	0	12/11/2019
ID02403	0	02/11/2019
ID02406	0	09/11/2019
ID02407	0	01/11/2019
ID02408	0	09/11/2019
ID02410	0	05/11/2019
ID02411	0	07/11/2019
ID02415	0	12/11/2019
ID02419	0	09/11/2019
ID02420	0	02/11/2019
ID02421	0	13/11/2019
ID02422	0	03/11/2019
ID02423	1	15/11/2019
ID02425	1	06/11/2019
ID02426	0	13/11/2019
ID02427	0	08/11/2019
ID02429	0	03/11/2019
ID02430	0	05/11/2019
ID02431	0	14/11/2019
ID02432	1	09/11/2019
ID02433	0	11/11/2019
ID02437	0	10/11/2019
ID02438	0	06/11/2019
ID02440	0	04/11/2019
ID02442	0	13/11/2019
ID02443	0	08/11/2019
ID02444	0	07/11/2019
ID02445	0	06/11/2019
ID02447	0	11/11/2019
ID02448	0	01/11/2019
ID02449	0	12/11/2019
ID02450	0	07/11/2019
ID02451	0	12/11/2019
ID02453	1	06/11/2019
ID02454	0	12/11/2019
ID02456	0	08/11/2019
ID02457	0	14/11/2019
ID02459	0	10/11/2019
ID02460	0	05/11/2019
ID02461	0	01/11/2019
ID02462	0	14/11/2019
ID02463	0	09/11/2019
ID02464	1	06/11/2019
ID02465	0	05/11/2019
ID02466	0	14/11/2019
ID02467	0	08/11/2019
ID02469	0	12/11/2019
ID02470	0	03/11/2019
ID02471	0	13/11/2019
ID02472	0	01/11/2019
ID02473	0	14/11/2019
ID02474	0	01/11/2019
ID02476	0	05/11/2019
ID02477	0	01/11/2019
ID02478	0	08/11/2019
ID02479	0	13/11/2019
ID02480	0	05/11/2019
ID02484	0	13/11/2019
ID02485	0	12/11/2019
ID02486	0	08/11/2019
ID02488	0	05/11/2019
ID02489	0	05/11/2019
ID02490	0	02/11/2019
ID02493	0	09/11/2019
ID02494	0	01/11/2019
ID02495	0	14/11/2019
ID02496	0	04/11/2019
ID02498	0	11/11/2019
ID02499	0	09/11/2019
ID02500	0	05/11/2019
ID02501	0	14/11/2019
ID02502	0	12/11/2019
ID02504	0	14/11/2019
ID02505	0	01/11/2019
ID02506	0	03/11/2019
ID02508	0	02/11/2019
ID02509	0	07/11/2019
ID02510	0	06/11/2019
ID02511	0	06/11/2019
ID02512	0	14/11/2019
ID02513	0	07/11/2019
ID02514	0	03/11/2019
ID02515	0	01/11/2019
ID02516	0	08/11/2019
ID02517	1	04/11/2019
ID02518	0	02/11/2019
ID02520	0	08/11/2019
ID02521	0	05/11/2019
ID02522	0	12/11/2019
ID02523	0	02/11/2019
ID02524	0	12/11/2019
ID02525	0	03/11/2019
ID02527	0	07/11/2019
ID02528	0	05/11/2019
ID02533	0	05/11/2019
ID02534	0	12/11/2019
ID02536	0	05/11/2019
ID02538	0	01/11/2019
ID02539	0	05/11/2019
ID02541	0	02/11/2019
ID02543	0	13/11/2019
ID02545	0	04/11/2019
ID02548	1	12/11/2019
ID02549	0	10/11/2019
ID02550	0	07/11/2019
ID02551	0	07/11/2019
ID02553	0	10/11/2019
ID02554	0	10/11/2019
ID02555	0	01/11/2019
ID02557	0	12/11/2019
ID02559	0	14/11/2019
ID02560	0	08/11/2019
ID02562	0	04/11/2019
ID02564	0	10/11/2019
ID02565	0	01/11/2019
ID02566	0	07/11/2019
ID02568	0	07/11/2019
ID02571	0	12/11/2019
ID02572	1	08/11/2019
ID02576	0	13/11/2019
ID02577	0	12/11/2019
ID02578	0	01/11/2019
ID02579	0	14/11/2019
ID02581	0	02/11/2019
ID02584	0	12/11/2019
ID02585	0	05/11/2019
ID02586	0	06/11/2019
ID02587	0	13/11/2019
ID02588	0	04/11/2019
ID02589	0	14/11/2019
ID02590	0	08/11/2019
ID02592	0	09/11/2019
ID02593	1	01/11/2019
ID02594	1	12/11/2019
ID02596	1	07/11/2019
ID02597	1	01/11/2019
ID02598	0	06/11/2019
ID02600	0	14/11/2019
ID02601	0	10/11/2019
ID02603	0	03/11/2019
ID02604	0	04/11/2019
ID02605	0	02/11/2019
ID02606	0	01/11/2019
ID02608	0	06/11/2019
ID02610	0	10/11/2019
ID02612	0	09/11/2019
ID02613	0	01/11/2019
ID02614	0	12/11/2019
ID02615	0	08/11/2019
ID02617	0	01/11/2019
ID02618	0	06/11/2019
ID02619	0	01/11/2019
ID02620	1	14/11/2019
ID02623	0	14/11/2019
ID02624	0	04/11/2019
ID02625	0	04/11/2019
ID02626	0	05/11/2019
ID02629	0	07/11/2019
ID02631	0	13/11/2019
ID02632	0	10/11/2019
ID02637	1	11/11/2019
ID02638	0	02/11/2019
ID02639	0	02/11/2019
ID02640	0	03/11/2019
ID02642	0	10/11/2019
ID02643	0	02/11/2019
ID02644	0	04/11/2019
ID02645	1	01/11/2019
ID02648	0	10/11/2019
ID02650	0	14/11/2019
ID02651	0	09/11/2019
ID02652	0	11/11/2019
ID02653	0	07/11/2019
ID02654	0	06/11/2019
ID02655	1	07/11/2019
ID02656	0	02/11/2019
ID02657	0	08/11/2019
ID02659	0	07/11/2019
ID02663	0	13/11/2019
ID02664	0	12/11/2019
ID02665	0	02/11/2019
ID02666	0	10/11/2019
ID02667	0	05/11/2019
ID02669	0	14/11/2019
ID02670	0	01/11/2019
ID02671	1	15/11/2019
ID02674	0	12/11/2019
ID02675	1	04/11/2019
ID02676	0	01/11/2019
ID02677	0	13/11/2019
ID02678	0	01/11/2019
ID02679	0	06/11/2019
ID02681	0	14/11/2019
ID02685	0	08/11/2019
ID02686	0	09/11/2019
ID02688	0	13/11/2019
ID02689	0	06/11/2019
ID02690	0	08/11/2019
ID02692	0	04/11/2019
ID02694	0	06/11/2019
ID02695	0	10/11/2019
ID02696	0	12/11/2019
ID02697	0	03/11/2019
ID02698	0	10/11/2019
ID02699	0	07/11/2019
ID02700	0	05/11/2019
ID02701	1	15/11/2019
ID02702	0	12/11/2019
ID02704	0	08/11/2019
ID02706	0	14/11/2019
ID02708	0	01/11/2019
ID02709	0	09/11/2019
ID02710	0	07/11/2019
ID02711	0	14/11/2019
ID02712	0	01/11/2019
ID02713	0	01/11/2019
ID02716	0	14/11/2019
ID02717	0	01/11/2019
ID02720	0	11/11/2019
ID02722	0	12/11/2019
ID02723	0	11/11/2019
ID02724	0	06/11/2019
ID02727	0	08/11/2019
ID02728	0	05/11/2019
ID02729	0	05/11/2019
ID02730	0	01/11/2019
ID02731	0	11/11/2019
ID02733	0	09/11/2019
ID02734	0	03/11/2019
ID02737	0	10/11/2019
ID02738	0	04/11/2019
ID02739	0	03/11/2019
ID02740	0	01/11/2019
ID02741	0	06/11/2019
ID02743	0	11/11/2019
ID02744	0	12/11/2019
ID02745	1	06/11/2019
ID02746	0	14/11/2019
ID02750	0	14/11/2019
ID02751	0	04/11/2019
ID02753	0	09/11/2019
ID02756	0	10/11/2019
ID02757	0	05/11/2019
ID02758	0	12/11/2019
ID02759	0	09/11/2019
ID02760	1	13/11/2019
ID02761	0	08/11/2019
ID02762	1	04/11/2019
ID02763	0	11/11/2019
ID02764	0	08/11/2019
ID02765	0	10/11/2019
ID02766	0	09/11/2019
ID02772	0	11/11/2019
ID02773	0	07/11/2019
ID02775	0	07/11/2019
ID02776	0	11/11/2019
ID02777	0	06/11/2019
ID02778	0	13/11/2019
ID02783	0	13/11/2019
ID02784	0	06/11/2019
ID02785	0	11/11/2019
ID02787	0	08/11/2019
ID02788	0	01/11/2019
ID02789	0	01/11/2019
ID02790	0	13/11/2019
ID02791	1	01/11/2019
ID02792	0	05/11/2019
ID02793	0	14/11/2019
ID02794	1	02/11/2019
ID02796	0	09/11/2019
ID02797	0	07/11/2019
ID02799	0	01/11/2019
ID02800	0	11/11/2019
ID02801	0	04/11/2019
ID02802	0	12/11/2019
ID02805	0	02/11/2019
ID02806	0	14/11/2019
ID02807	0	04/11/2019
ID02809	0	04/11/2019
ID02810	0	04/11/2019
ID02813	0	07/11/2019
ID02814	0	14/11/2019
ID02815	0	07/11/2019
ID02816	0	11/11/2019
ID02817	0	06/11/2019
ID02818	0	02/11/2019
ID02819	0	06/11/2019
ID02820	0	05/11/2019
ID02821	1	01/11/2019
ID02822	0	11/11/2019
ID02823	1	15/11/2019
ID02825	0	07/11/2019
ID02826	0	06/11/2019
ID02827	0	09/11/2019
ID02829	0	10/11/2019
ID02830	0	05/11/2019
ID02832	0	13/11/2019
ID02834	0	09/11/2019
ID02835	0	13/11/2019
