ID	TARGET	EVENT_DATE
ID02850	1	01/11/2019
ID02851	0	
ID02852	0	
ID02853	0	
ID02854	1	22/11/2019
ID02855	1	19/10/2019
ID02856	0	
ID02857	0	
ID02858	0	
ID02859	1	14/10/2019
ID02860	0	
ID02861	0	
ID02862	0	
ID02863	0	
ID02864	0	
ID02865	1	07/11/2019
ID02866	0	
ID02867	0	
ID02868	0	
ID02869	1	14/10/2019
ID02870	1	25/10/2019
ID02871	1	26/10/2019
ID02872	1	30/09/2019
ID02873	1	02/09/2019
ID02874	0	
ID02875	1	29/10/2019
ID02876	0	
ID02877	0	
ID02878	0	
ID02879	1	12/10/2019
ID02880	0	
ID02881	0	
ID02882	0	
ID02883	0	
ID02884	0	
ID02885	1	27/11/2019
ID02886	1	06/11/2019
ID02887	0	
ID02888	1	08/11/2019
ID02889	1	20/11/2019
ID02890	1	18/10/2019
ID02891	1	13/09/2019
ID02892	0	
ID02893	0	
ID02894	0	
ID02895	0	
ID02896	1	24/09/2019
ID02897	0	
ID02898	0	
ID02899	0	
ID02900	1	11/10/2019
ID02901	0	
ID02902	1	05/11/2019
ID02903	1	07/09/2019
ID02904	0	
ID02905	1	24/09/2019
ID02906	1	30/10/2019
ID02907	0	
ID02908	0	
ID02909	0	
ID02910	1	01/10/2019
ID02911	0	
ID02912	1	30/09/2019
ID02913	0	
ID02914	1	24/09/2019
ID02915	1	05/11/2019
ID02916	0	
ID02917	1	04/10/2019
ID02918	0	
ID02919	1	14/09/2019
ID02920	0	
ID02921	1	06/11/2019
ID02922	0	
ID02923	1	09/09/2019
ID02924	1	19/10/2019
ID02925	0	
ID02926	1	05/10/2019
ID02927	1	21/11/2019
ID02928	0	
ID02929	0	
ID02930	0	
ID02931	1	26/10/2019
ID02932	0	
ID02933	0	
ID02934	1	02/11/2019
ID02935	1	14/10/2019
ID02936	0	
ID02937	0	
ID02938	0	
ID02939	0	
ID02940	0	
ID02941	0	
ID02942	1	12/10/2019
ID02943	1	18/09/2019
ID02944	0	
ID02945	0	
ID02946	0	
ID02947	0	
ID02948	1	16/09/2019
ID02949	0	
ID02950	0	
ID02951	0	
ID02952	0	
ID02953	1	17/10/2019
ID02954	1	13/09/2019
ID02955	0	
ID02956	0	
ID02957	1	04/10/2019
ID02958	1	29/11/2019
ID02959	0	
ID02960	1	05/09/2019
ID02961	0	
ID02962	1	24/09/2019
ID02963	0	
ID02964	0	
ID02965	1	07/10/2019
ID02966	0	
ID02967	1	13/11/2019
ID02968	1	14/09/2019
ID02969	1	21/11/2019
ID02970	0	
ID02971	0	
ID02972	0	
ID02973	1	21/10/2019
ID02974	0	
ID02975	0	
ID02976	0	
ID02977	0	
ID02978	1	09/09/2019
ID02979	0	
ID02980	0	
ID02981	0	
ID02982	1	09/11/2019
ID02983	0	
ID02984	0	
ID02985	0	
ID02986	1	17/09/2019
ID02987	0	
ID02988	1	12/10/2019
ID02989	1	02/11/2019
ID02990	0	
ID02991	0	
ID02992	0	
ID02993	0	
ID02994	1	08/10/2019
ID02995	1	05/10/2019
ID02996	0	
ID02997	0	
ID02998	1	26/11/2019
ID02999	1	03/09/2019
ID03000	0	
ID03001	1	04/10/2019
ID03002	0	
ID03003	1	07/11/2019
ID03004	1	21/10/2019
ID03005	0	
ID03006	0	
ID03007	1	15/10/2019
ID03008	0	
ID03009	0	
ID03010	0	
ID03011	1	16/11/2019
ID03012	0	
ID03013	0	
ID03014	0	
ID03015	0	
ID03016	1	27/09/2019
ID03017	0	
ID03018	0	
ID03019	1	18/11/2019
ID03020	0	
ID03021	0	
ID03022	0	
ID03023	0	
ID03024	0	
ID03025	0	
ID03026	0	
ID03027	1	17/09/2019
ID03028	0	
ID03029	0	
ID03030	1	23/11/2019
ID03031	0	
ID03032	1	14/10/2019
ID03033	0	
ID03034	1	11/10/2019
ID03035	1	23/10/2019
ID03036	0	
ID03037	1	05/11/2019
ID03038	1	11/10/2019
ID03039	0	
ID03040	1	10/09/2019
ID03041	0	
ID03042	1	19/09/2019
ID03043	1	23/11/2019
ID03044	1	30/09/2019
ID03045	1	30/09/2019
ID03046	0	
ID03047	1	26/09/2019
ID03048	1	18/09/2019
ID03049	0	
ID03050	1	27/09/2019
ID03051	1	10/10/2019
ID03052	1	05/10/2019
ID03053	0	
ID03054	0	
ID03055	1	07/11/2019
ID03056	1	05/09/2019
ID03057	1	19/11/2019
ID03058	0	
ID03059	1	21/11/2019
ID03060	0	
ID03061	0	
ID03062	0	
ID03063	1	20/11/2019
ID03064	1	10/10/2019
ID03065	1	31/10/2019
ID03066	1	15/10/2019
ID03067	0	
ID03068	0	
ID03069	0	
ID03070	1	09/11/2019
ID03071	1	05/10/2019
ID03072	0	
ID03073	0	
ID03074	1	11/09/2019
ID03075	0	
ID03076	0	
ID03077	0	
ID03078	0	
ID03079	0	
ID03080	1	25/11/2019
ID03081	0	
ID03082	0	
ID03083	0	
ID03084	0	
ID03085	1	13/09/2019
ID03086	1	14/10/2019
ID03087	1	06/11/2019
ID03088	1	23/09/2019
ID03089	1	30/09/2019
ID03090	1	04/10/2019
ID03091	0	
ID03092	1	07/09/2019
ID03093	0	
ID03094	0	
ID03095	0	
ID03096	1	23/11/2019
ID03097	0	
ID03098	0	
ID03099	0	
ID03100	1	26/09/2019
ID03101	1	21/10/2019
ID03102	0	
ID03103	0	
ID03104	0	
ID03105	0	
ID03106	0	
ID03107	1	04/11/2019
ID03108	1	16/09/2019
ID03109	0	
ID03110	1	14/10/2019
ID03111	1	21/09/2019
ID03112	0	
ID03113	1	13/09/2019
ID03114	0	
ID03115	0	
ID03116	1	30/10/2019
ID03117	1	12/09/2019
ID03118	0	
ID03119	0	
ID03120	0	
ID03121	1	19/11/2019
ID03122	0	
ID03123	1	17/09/2019
ID03124	0	
ID03125	0	
ID03126	0	
ID03127	1	23/09/2019
ID03128	0	
ID03129	0	
ID03130	1	22/10/2019
ID03131	1	20/09/2019
ID03132	1	14/09/2019
ID03133	1	01/10/2019
ID03134	0	
ID03135	1	24/10/2019
ID03136	0	
ID03137	0	
ID03138	1	24/09/2019
ID03139	0	
ID03140	0	
ID03141	0	
ID03142	1	11/09/2019
ID03143	1	27/09/2019
ID03144	0	
ID03145	0	
ID03146	0	
ID03147	0	
ID03148	1	23/10/2019
ID03149	1	17/10/2019
ID03150	0	
ID03151	0	
ID03152	0	
ID03153	1	24/09/2019
ID03154	0	
ID03155	1	05/09/2019
ID03156	1	28/09/2019
ID03157	0	
ID03158	0	
ID03159	1	07/10/2019
ID03160	1	07/10/2019
ID03161	1	17/09/2019
ID03162	0	
ID03163	1	09/09/2019
ID03164	0	
ID03165	1	07/09/2019
ID03166	0	
ID03167	1	27/09/2019
ID03168	0	
ID03169	0	
ID03170	1	19/10/2019
ID03171	1	18/10/2019
ID03172	0	
ID03173	0	
ID03174	1	25/10/2019
ID03175	1	22/10/2019
ID03176	0	
ID03177	0	
ID03178	1	02/11/2019
ID03179	1	19/10/2019
ID03180	1	11/10/2019
ID03181	1	26/11/2019
ID03182	0	
ID03183	1	12/10/2019
ID03184	0	
ID03185	1	02/11/2019
ID03186	1	06/09/2019
ID03187	1	12/09/2019
ID03188	1	14/09/2019
ID03189	1	12/11/2019
ID03190	0	
ID03191	0	
ID03192	0	
ID03193	0	
ID03194	0	
ID03195	1	21/11/2019
ID03196	0	
ID03197	0	
ID03198	0	
ID03199	0	
ID03200	1	14/09/2019
ID03201	0	
ID03202	0	
ID03203	1	21/10/2019
ID03204	0	
ID03205	0	
ID03206	0	
ID03207	1	22/10/2019
ID03208	0	
ID03209	1	03/09/2019
ID03210	0	
ID03211	0	
ID03212	0	
ID03213	0	
ID03214	0	
ID03215	0	
ID03216	0	
ID03217	0	
ID03218	1	19/09/2019
ID03219	1	04/11/2019
ID03220	0	
ID03221	0	
ID03222	1	04/11/2019
ID03223	0	
ID03224	1	03/09/2019
ID03225	1	14/10/2019
ID03226	0	
ID03227	0	
ID03228	0	
ID03229	0	
ID03230	0	
ID03231	1	15/10/2019
ID03232	1	11/10/2019
ID03233	0	
ID03234	1	10/09/2019
ID03235	0	
ID03236	1	21/09/2019
ID03237	1	09/09/2019
ID03238	0	
ID03239	1	30/11/2019
ID03240	0	
ID03241	1	28/10/2019
ID03242	1	13/09/2019
ID03243	1	14/09/2019
ID03244	0	
ID03245	0	
ID03246	0	
ID03247	0	
ID03248	1	02/09/2019
ID03249	0	
ID03250	0	
ID03251	1	16/09/2019
ID03252	1	30/09/2019
ID03253	0	
ID03254	0	
ID03255	0	
ID03256	0	
ID03257	1	28/10/2019
ID03258	0	
ID03259	0	
ID03260	0	
ID03261	1	14/09/2019
ID03262	0	
ID03263	0	
ID03264	0	
ID03265	0	
ID03266	0	
ID03267	0	
ID03268	1	01/10/2019
ID03269	1	14/11/2019
ID03270	0	
ID03271	0	
ID03272	0	
ID03273	0	
ID03274	1	10/09/2019
ID03275	0	
ID03276	1	19/10/2019
ID03277	1	01/10/2019
ID03278	1	18/09/2019
ID03279	0	
ID03280	0	
ID03281	0	
ID03282	1	21/09/2019
ID03283	1	09/10/2019
ID03284	0	
ID03285	0	
ID03286	0	
ID03287	1	14/10/2019
ID03288	0	
ID03289	0	
ID03290	0	
ID03291	1	25/10/2019
ID03292	0	
ID03293	0	
ID03294	1	19/09/2019
ID03295	1	03/09/2019
ID03296	0	
ID03297	0	
ID03298	0	
ID03299	0	
ID03300	0	
ID03301	0	
ID03302	1	16/09/2019
ID03303	0	
ID03304	0	
ID03305	1	14/09/2019
ID03306	1	16/09/2019
ID03307	0	
ID03308	1	01/10/2019
ID03309	0	
ID03310	1	17/09/2019
ID03311	0	
ID03312	0	
ID03313	0	
ID03314	0	
ID03315	0	
ID03316	1	03/09/2019
ID03317	0	
ID03318	0	
ID03319	1	12/09/2019
ID03320	0	
ID03321	0	
ID03322	1	09/11/2019
ID03323	0	
ID03324	0	
ID03325	0	
ID03326	0	
ID03327	0	
ID03328	1	19/10/2019
ID03329	0	
ID03330	0	
ID03331	0	
ID03332	0	
ID03333	0	
ID03334	0	
ID03335	0	
ID03336	0	
ID03337	0	
ID03338	0	
ID03339	1	12/09/2019
ID03340	0	
ID03341	1	21/09/2019
ID03342	0	
ID03343	1	21/09/2019
ID03344	1	05/10/2019
ID03345	1	30/11/2019
ID03346	0	
ID03347	0	
ID03348	0	
ID03349	0	
ID03350	1	04/09/2019
ID03351	0	
ID03352	1	17/09/2019
ID03353	1	12/11/2019
ID03354	1	18/11/2019
ID03355	0	
ID03356	0	
ID03357	0	
ID03358	1	19/09/2019
ID03359	1	03/09/2019
ID03360	0	
ID03361	1	09/10/2019
ID03362	1	03/09/2019
ID03363	1	04/10/2019
ID03364	1	07/10/2019
ID03365	0	
ID03366	1	07/10/2019
ID03367	0	
ID03368	1	09/09/2019
ID03369	0	
ID03370	1	15/10/2019
ID03371	1	21/09/2019
ID03372	0	
ID03373	0	
ID03374	0	
ID03375	0	
ID03376	0	
ID03377	0	
ID03378	1	26/11/2019
ID03379	1	07/10/2019
ID03380	0	
ID03381	0	
ID03382	0	
ID03383	1	16/11/2019
ID03384	1	23/09/2019
ID03385	1	18/10/2019
ID03386	0	
ID03387	0	
ID03388	0	
ID03389	0	
ID03390	0	
ID03391	0	
ID03392	0	
ID03393	0	
ID03394	0	
ID03395	0	
ID03396	1	29/11/2019
ID03397	0	
ID03398	0	
ID03399	0	
ID03400	1	19/11/2019
ID03401	1	07/10/2019
ID03402	1	29/10/2019
ID03403	1	02/10/2019
ID03404	1	30/11/2019
ID03405	1	28/10/2019
ID03406	1	18/11/2019
ID03407	0	
ID03408	1	28/09/2019
ID03409	0	
ID03410	0	
ID03411	1	19/09/2019
ID03412	1	26/10/2019
ID03413	0	
ID03414	1	24/10/2019
ID03415	1	30/09/2019
ID03416	1	02/11/2019
ID03417	1	05/11/2019
ID03418	1	29/11/2019
ID03419	0	
ID03420	1	31/10/2019
ID03421	0	
ID03422	0	
ID03423	1	10/09/2019
ID03424	1	04/11/2019
ID03425	1	11/09/2019
ID03426	1	19/10/2019
ID03427	1	07/10/2019
ID03428	0	
ID03429	0	
ID03430	1	26/09/2019
ID03431	0	
ID03432	1	21/10/2019
ID03433	0	
ID03434	1	29/10/2019
ID03435	1	09/11/2019
ID03436	1	09/10/2019
ID03437	1	03/09/2019
ID03438	0	
ID03439	0	
ID03440	1	22/11/2019
ID03441	1	24/10/2019
ID03442	1	19/09/2019
ID03443	1	07/09/2019
ID03444	0	
ID03445	0	
ID03446	1	06/09/2019
ID03447	0	
ID03448	0	
ID03449	1	02/11/2019
ID03450	1	04/09/2019
ID03451	1	15/10/2019
ID03452	0	
ID03453	0	
ID03454	1	04/11/2019
ID03455	0	
ID03456	0	
ID03457	1	19/10/2019
ID03458	0	
ID03459	0	
ID03460	0	
ID03461	1	05/10/2019
ID03462	0	
ID03463	0	
ID03464	0	
ID03465	0	
ID03466	1	21/10/2019
ID03467	0	
ID03468	1	02/10/2019
ID03469	0	
ID03470	1	10/10/2019
ID03471	0	
ID03472	1	08/11/2019
ID03473	0	
ID03474	0	
ID03475	0	
ID03476	0	
ID03477	1	10/10/2019
ID03478	0	
ID03479	1	08/11/2019
ID03480	0	
ID03481	1	26/10/2019
ID03482	1	22/11/2019
ID03483	0	
ID03484	1	23/11/2019
ID03485	0	
ID03486	1	30/09/2019
ID03487	0	
ID03488	0	
ID03489	0	
ID03490	0	
ID03491	0	
ID03492	0	
ID03493	0	
ID03494	1	30/11/2019
ID03495	0	
ID03496	0	
ID03497	0	
ID03498	1	22/11/2019
ID03499	1	07/10/2019
ID03500	1	09/10/2019
ID03501	0	
ID03502	1	27/09/2019
ID03503	1	06/09/2019
ID03504	0	
ID03505	0	
ID03506	1	27/11/2019
ID03507	1	07/11/2019
ID03508	1	05/10/2019
ID03509	1	05/09/2019
ID03510	0	
ID03511	1	19/09/2019
ID03512	1	12/11/2019
ID03513	0	
ID03514	1	14/10/2019
ID03515	0	
ID03516	0	
ID03517	1	24/10/2019
ID03518	1	07/10/2019
ID03519	0	
ID03520	1	19/11/2019
ID03521	0	
ID03522	0	
ID03523	0	
ID03524	0	
ID03525	1	29/10/2019
ID03526	0	
ID03527	1	12/09/2019
ID03528	0	
ID03529	0	
ID03530	1	16/09/2019
ID03531	0	
ID03532	1	14/11/2019
ID03533	0	
ID03534	0	
ID03535	1	19/10/2019
ID03536	1	09/09/2019
ID03537	1	05/09/2019
ID03538	0	
ID03539	0	
ID03540	1	18/11/2019
ID03541	0	
ID03542	0	
ID03543	0	
ID03544	0	
ID03545	0	
ID03546	1	09/09/2019
ID03547	1	30/09/2019
ID03548	0	
ID03549	1	14/10/2019
ID03550	0	
ID03551	1	04/09/2019
ID03552	1	04/10/2019
ID03553	0	
ID03554	1	12/10/2019
ID03555	0	
ID03556	0	
ID03557	1	22/11/2019
ID03558	0	
ID03559	0	
ID03560	0	
ID03561	0	
ID03562	0	
ID03563	1	17/10/2019
ID03564	0	
ID03565	1	07/10/2019
ID03566	1	21/09/2019
ID03567	0	
ID03568	0	
ID03569	0	
ID03570	0	
ID03571	1	16/09/2019
ID03572	1	23/09/2019
ID03573	1	16/11/2019
ID03574	0	
ID03575	0	
ID03576	0	
ID03577	0	
ID03578	1	07/10/2019
ID03579	1	09/11/2019
ID03580	0	
ID03581	0	
ID03582	0	
ID03583	0	
ID03584	0	
ID03585	1	07/11/2019
ID03586	0	
ID03587	1	25/11/2019
ID03588	1	07/11/2019
ID03589	1	12/11/2019
ID03590	1	06/11/2019
ID03591	0	
ID03592	0	
ID03593	0	
ID03594	1	07/10/2019
ID03595	0	
ID03596	0	
ID03597	1	23/09/2019
ID03598	0	
ID03599	0	
ID03600	0	
ID03601	0	
ID03602	1	28/11/2019
ID03603	0	
ID03604	0	
ID03605	1	09/09/2019
ID03606	1	11/09/2019
ID03607	0	
ID03608	0	
ID03609	1	20/09/2019
ID03610	0	
ID03611	1	04/09/2019
ID03612	1	25/10/2019
ID03613	1	23/09/2019
ID03614	1	21/10/2019
ID03615	1	04/10/2019
ID03616	1	22/11/2019
ID03617	0	
ID03618	0	
ID03619	1	28/10/2019
ID03620	0	
ID03621	0	
ID03622	0	
ID03623	1	01/10/2019
ID03624	0	
ID03625	0	
ID03626	0	
ID03627	0	
ID03628	0	
ID03629	0	
ID03630	1	12/09/2019
ID03631	0	
ID03632	0	
ID03633	1	21/09/2019
ID03634	1	21/10/2019
ID03635	0	
ID03636	0	
ID03637	0	
ID03638	1	13/09/2019
ID03639	1	20/09/2019
ID03640	0	
ID03641	1	30/09/2019
ID03642	0	
ID03643	0	
ID03644	0	
ID03645	1	12/11/2019
ID03646	0	
ID03647	0	
ID03648	0	
ID03649	0	
ID03650	0	
ID03651	1	04/10/2019
ID03652	0	
ID03653	0	
ID03654	0	
ID03655	1	14/11/2019
ID03656	0	
ID03657	0	
ID03658	1	14/11/2019
ID03659	1	15/11/2019
ID03660	1	23/11/2019
ID03661	1	14/11/2019
ID03662	0	
ID03663	1	04/11/2019
ID03664	0	
ID03665	1	25/10/2019
ID03666	0	
ID03667	1	11/09/2019
ID03668	1	15/11/2019
ID03669	1	05/10/2019
ID03670	0	
ID03671	0	
ID03672	0	
ID03673	1	10/10/2019
ID03674	0	
ID03675	1	20/11/2019
ID03676	1	10/10/2019
ID03677	1	26/10/2019
ID03678	0	
ID03679	1	04/11/2019
ID03680	0	
ID03681	1	10/10/2019
ID03682	1	16/09/2019
ID03683	0	
ID03684	0	
ID03685	0	
ID03686	0	
ID03687	0	
ID03688	0	
ID03689	1	23/11/2019
ID03690	0	
ID03691	0	
ID03692	1	26/11/2019
ID03693	0	
ID03694	0	
ID03695	1	26/09/2019
ID03696	1	15/10/2019
ID03697	1	25/11/2019
ID03698	0	
ID03699	0	
ID03700	1	19/09/2019
ID03701	0	
ID03702	1	30/09/2019
ID03703	0	
ID03704	0	
ID03705	1	16/10/2019
ID03706	0	
ID03707	1	16/09/2019
ID03708	0	
ID03709	1	04/09/2019
ID03710	1	19/10/2019
ID03711	1	07/10/2019
ID03712	1	30/10/2019
ID03713	1	28/09/2019
ID03714	0	
ID03715	0	
ID03716	1	02/11/2019
ID03717	1	16/09/2019
ID03718	0	
ID03719	0	
ID03720	1	26/09/2019
ID03721	0	
ID03722	1	14/11/2019
ID03723	1	31/10/2019
ID03724	0	
ID03725	0	
ID03726	0	
ID03727	0	
ID03728	1	12/11/2019
ID03729	0	
ID03730	0	
ID03731	0	
ID03732	1	30/09/2019
ID03733	0	
ID03734	0	
ID03735	0	
ID03736	1	21/10/2019
ID03737	0	
ID03738	0	
ID03739	0	
ID03740	1	07/10/2019
ID03741	1	26/09/2019
ID03742	0	
ID03743	0	
ID03744	0	
ID03745	0	
ID03746	1	19/11/2019
ID03747	0	
ID03748	0	
ID03749	1	24/09/2019
ID03750	1	04/09/2019
ID03751	1	27/09/2019
ID03752	0	
ID03753	0	
ID03754	1	18/09/2019
ID03755	0	
ID03756	1	27/11/2019
ID03757	0	
ID03758	1	11/10/2019
ID03759	0	
ID03760	0	
ID03761	0	
ID03762	1	01/11/2019
ID03763	0	
ID03764	0	
ID03765	1	18/10/2019
ID03766	0	
ID03767	0	
ID03768	1	11/09/2019
ID03769	0	
ID03770	1	07/10/2019
ID03771	0	
ID03772	1	09/09/2019
ID03773	0	
ID03774	0	
ID03775	1	12/10/2019
ID03776	1	11/09/2019
ID03777	0	
ID03778	0	
ID03779	1	04/09/2019
ID03780	0	
ID03781	1	17/10/2019
ID03782	1	16/09/2019
ID03783	0	
ID03784	0	
ID03785	1	16/10/2019
ID03786	0	
ID03787	1	30/11/2019
ID03788	0	
ID03789	1	24/10/2019
ID03790	0	
ID03791	0	
ID03792	1	12/11/2019
ID03793	0	
ID03794	0	
ID03795	0	
ID03796	0	
ID03797	1	24/09/2019
ID03798	0	
ID03799	0	
ID03800	0	
ID03801	0	
ID03802	1	28/10/2019
ID03803	0	
ID03804	0	
ID03805	1	04/09/2019
ID03806	0	
ID03807	0	
ID03808	1	06/09/2019
ID03809	0	
ID03810	1	07/10/2019
ID03811	0	
ID03812	1	19/09/2019
ID03813	0	
ID03814	0	
ID03815	1	27/11/2019
ID03816	0	
ID03817	0	
ID03818	0	
ID03819	0	
ID03820	1	30/09/2019
ID03821	1	24/10/2019
ID03822	1	30/11/2019
ID03823	1	05/09/2019
ID03824	1	26/09/2019
ID03825	0	
ID03826	0	
ID03827	0	
ID03828	1	23/09/2019
ID03829	1	26/11/2019
ID03830	0	
ID03831	0	
ID03832	1	30/09/2019
ID03833	0	
ID03834	0	
ID03835	0	
ID03836	0	
ID03837	0	
ID03838	0	
ID03839	0	
ID03840	0	
ID03841	1	30/09/2019
ID03842	0	
ID03843	0	
ID03844	1	06/09/2019
ID03845	0	
ID03846	1	13/11/2019
ID03847	0	
ID03848	0	
ID03849	1	02/10/2019
ID03850	0	
ID03851	1	03/09/2019
ID03852	1	25/11/2019
ID03853	0	
ID03854	0	
ID03855	1	22/11/2019
ID03856	0	
ID03857	0	
ID03858	1	30/11/2019
ID03859	0	
ID03860	0	
ID03861	0	
ID03862	0	
ID03863	1	05/09/2019
ID03864	0	
ID03865	0	
ID03866	1	11/09/2019
ID03867	0	
ID03868	1	30/09/2019
ID03869	1	07/10/2019
ID03870	0	
ID03871	1	07/10/2019
ID03872	0	
ID03873	1	19/10/2019
ID03874	1	19/10/2019
ID03875	1	18/11/2019
ID03876	0	
ID03877	0	
ID03878	1	25/09/2019
ID03879	0	
ID03880	1	24/09/2019
ID03881	0	
ID03882	0	
ID03883	1	20/09/2019
ID03884	0	
ID03885	1	10/10/2019
ID03886	0	
ID03887	1	30/11/2019
ID03888	1	13/09/2019
ID03889	1	07/10/2019
ID03890	0	
ID03891	0	
ID03892	1	05/10/2019
ID03893	0	
ID03894	1	03/10/2019
ID03895	1	13/11/2019
ID03896	1	01/11/2019
ID03897	0	
ID03898	0	
ID03899	1	10/09/2019
ID03900	1	18/10/2019
ID03901	0	
ID03902	1	30/09/2019
ID03903	0	
ID03904	1	13/09/2019
ID03905	0	
ID03906	1	28/10/2019
ID03907	0	
ID03908	0	
ID03909	1	06/09/2019
ID03910	0	
ID03911	0	
ID03912	0	
ID03913	0	
ID03914	0	
ID03915	0	
ID03916	0	
ID03917	0	
ID03918	0	
ID03919	0	
ID03920	0	
ID03921	1	15/10/2019
ID03922	1	03/09/2019
ID03923	0	
ID03924	1	12/10/2019
ID03925	1	08/10/2019
ID03926	1	23/10/2019
ID03927	0	
ID03928	1	31/10/2019
ID03929	1	14/10/2019
ID03930	0	
ID03931	1	22/11/2019
ID03932	0	
ID03933	1	18/10/2019
ID03934	0	
ID03935	1	14/09/2019
ID03936	0	
ID03937	0	
ID03938	0	
ID03939	1	01/11/2019
ID03940	0	
ID03941	0	
ID03942	0	
ID03943	0	
ID03944	1	01/11/2019
ID03945	0	
ID03946	0	
ID03947	1	12/11/2019
ID03948	0	
ID03949	1	09/11/2019
ID03950	0	
ID03951	1	23/09/2019
ID03952	1	07/11/2019
ID03953	1	03/09/2019
ID03954	1	17/10/2019
ID03955	1	10/09/2019
ID03956	0	
ID03957	0	
ID03958	0	
ID03959	0	
ID03960	1	26/09/2019
ID03961	1	19/09/2019
ID03962	0	
ID03963	1	22/11/2019
ID03964	0	
ID03965	0	
ID03966	1	18/10/2019
ID03967	1	04/09/2019
ID03968	0	
ID03969	1	06/11/2019
ID03970	0	
ID03971	1	19/11/2019
ID03972	0	
ID03973	0	
ID03974	0	
ID03975	0	
ID03976	1	07/10/2019
ID03977	1	13/11/2019
ID03978	0	
ID03979	0	
ID03980	0	
ID03981	0	
ID03982	1	26/11/2019
ID03983	1	05/10/2019
ID03984	0	
ID03985	0	
ID03986	0	
ID03987	0	
ID03988	0	
ID03989	1	05/09/2019
ID03990	0	
ID03991	0	
ID03992	0	
ID03993	0	
ID03994	0	
ID03995	0	
ID03996	1	18/11/2019
ID03997	1	26/10/2019
ID03998	1	12/10/2019
ID03999	1	03/09/2019
ID04000	0	
ID04001	0	
ID04002	1	24/09/2019
ID04003	0	
ID04004	0	
ID04005	0	
ID04006	1	04/10/2019
ID04007	0	
ID04008	1	14/09/2019
ID04009	1	03/10/2019
ID04010	0	
ID04011	0	
ID04012	0	
ID04013	1	03/10/2019
ID04014	1	28/11/2019
ID04015	1	23/11/2019
ID04016	1	25/11/2019
ID04017	0	
ID04018	1	04/10/2019
ID04019	1	28/09/2019
ID04020	0	
ID04021	0	
ID04022	0	
ID04023	1	09/09/2019
ID04024	0	
ID04025	0	
ID04026	1	09/10/2019
ID04027	1	07/11/2019
ID04028	1	01/11/2019
ID04029	1	05/09/2019
ID04030	1	09/11/2019
ID04031	1	24/10/2019
ID04032	1	30/10/2019
ID04033	1	28/10/2019
ID04034	0	
ID04035	0	
ID04036	0	
ID04037	0	
ID04038	1	29/11/2019
ID04039	0	
ID04040	0	
ID04041	0	
ID04042	1	12/09/2019
ID04043	1	29/10/2019
ID04044	0	
ID04045	1	10/10/2019
ID04046	0	
ID04047	0	
ID04048	1	07/09/2019
ID04049	1	28/10/2019
ID04050	1	25/11/2019
ID04051	0	
ID04052	0	
ID04053	0	
ID04054	0	
ID04055	1	13/09/2019
ID04056	0	
ID04057	1	04/11/2019
ID04058	1	04/09/2019
ID04059	0	
ID04060	1	14/10/2019
ID04061	1	11/09/2019
ID04062	0	
ID04063	0	
ID04064	1	23/10/2019
ID04065	1	30/11/2019
ID04066	0	
ID04067	0	
ID04068	1	07/10/2019
ID04069	0	
ID04070	0	
ID04071	1	13/09/2019
ID04072	0	
ID04073	1	20/11/2019
ID04074	1	03/09/2019
ID04075	0	
ID04076	0	
ID04077	1	23/10/2019
ID04078	1	12/09/2019
ID04079	1	29/10/2019
ID04080	0	
ID04081	0	
ID04082	1	23/09/2019
ID04083	0	
ID04084	0	
ID04085	1	18/10/2019
ID04086	1	16/09/2019
ID04087	1	05/10/2019
ID04088	0	
ID04089	1	24/10/2019
ID04090	0	
ID04091	1	21/10/2019
ID04092	1	24/10/2019
ID04093	1	20/09/2019
ID04094	0	
ID04095	0	
ID04096	0	
ID04097	0	
ID04098	1	31/10/2019
ID04099	0	
ID04100	1	13/09/2019
ID04101	1	10/09/2019
ID04102	0	
ID04103	0	
ID04104	0	
ID04105	0	
ID04106	0	
ID04107	1	03/10/2019
ID04108	0	
ID04109	0	
ID04110	1	01/11/2019
ID04111	0	
ID04112	0	
ID04113	0	
ID04114	0	
ID04115	0	
ID04116	1	05/09/2019
ID04117	1	21/10/2019
ID04118	1	10/09/2019
ID04119	0	
ID04120	1	30/09/2019
ID04121	0	
ID04122	0	
ID04123	0	
ID04124	0	
ID04125	1	29/10/2019
ID04126	1	14/09/2019
ID04127	1	29/10/2019
ID04128	1	21/09/2019
ID04129	1	26/09/2019
ID04130	0	
ID04131	0	
ID04132	1	27/09/2019
ID04133	0	
ID04134	1	02/10/2019
ID04135	0	
ID04136	0	
ID04137	1	16/11/2019
ID04138	1	26/10/2019
ID04139	0	
ID04140	0	
ID04141	1	26/09/2019
ID04142	0	
ID04143	1	26/09/2019
ID04144	0	
ID04145	1	12/09/2019
ID04146	0	
ID04147	1	27/09/2019
ID04148	0	
ID04149	1	22/11/2019
ID04150	0	
ID04151	1	12/11/2019
ID04152	1	25/10/2019
ID04153	1	06/09/2019
ID04154	1	01/10/2019
ID04155	0	
ID04156	1	12/11/2019
ID04157	1	28/10/2019
ID04158	0	
ID04159	1	29/11/2019
ID04160	1	03/10/2019
ID04161	0	
ID04162	0	
ID04163	1	29/11/2019
ID04164	1	07/10/2019
ID04165	1	09/09/2019
ID04166	0	
ID04167	0	
ID04168	1	22/11/2019
ID04169	0	
ID04170	0	
ID04171	0	
ID04172	0	
ID04173	1	17/10/2019
