ID	VAR1	VAR2	VAR3
ID03177	0.865397226	3.674737552	0.404036473
ID03178	0.501858687	3.868685272	0.264858775
ID03179	0.326975496	2.522466323	0.414884755
ID03180	0.399521336	3.260693063	0.194685517
ID03181	0.696762675	2.682102615	1.207550385
ID03182	0.484013262	3.658521626	0.839775487
ID03183	0.361601125	4.039490287	0.484751298
ID03184	0.026277602	2.55801699	0.874199194
ID03185	0.915319296	4.350591326	0.694711913
ID03186	0.908293428	4.105581702	1.783633304
ID03187	0.500110012	2.232581256	0.551639406
ID03188	0.901467886	2.465940443	1.962619983
ID03189	0.704005933	2.690724573	1.987893585
ID03190	0.771404406	4.846379213	0.904650171
ID03191	0.983697578	3.683231063	0.615931492
ID03192	0.445447671	3.722907436	0.541984276
ID03193	0.78126826	4.964501704	0.482187233
ID03194	0.767477972	3.624976091	0.387289726
ID03195	0.915837397	3.135954081	1.046497037
ID03196	0.547691928	3.464911055	0.982048821
ID03197	0.834641808	2.038052182	0.46401815
ID03198	0.276392189	2.11315054	0.407979208
ID03199	0.381201285	2.600109886	0.714858941
ID03200	0.001762816	4.595813194	0.32694423
ID03201	0.738982441	3.121506683	0.976191382
ID03202	0.702837953	3.861576279	0.097532595
ID03203	0.68478484	4.17519155	1.253503262
ID03204	0.015408127	2.916240785	0.172510079
ID03205	0.065894402	2.266645853	0.695714302
ID03206	0.979451587	3.880526698	0.072624331
ID03207	0.614887008	4.091598665	1.511336289
ID03208	0.654888204	3.332851464	0.278676864
ID03209	0.891892431	2.64922988	1.956198931
ID03210	0.953751816	3.854271216	0.487234924
ID03211	0.731675728	3.353280707	0.145428696
ID03212	0.089262697	4.934808749	0.066964007
ID03213	0.797760404	4.383925179	0.283100958
ID03214	0.635275136	2.470755825	0.725554399
ID03215	0.426492368	3.711076759	0.660469267
ID03216	0.36500178	2.983851215	0.006820538
ID03217	0.809366271	3.170886442	0.328474066
ID03218	0.472415319	3.218304906	0.436822587
ID03219	0.926437166	2.740286551	1.398733568
ID03220	0.572734662	3.035301876	0.585704821
ID03221	0.931354147	3.582740595	0.871323989
ID03222	0.894436757	4.071295225	0.679534173
ID03223	0.295857049	2.548950003	0.699319358
ID03224	0.718285582	2.443235441	0.068400448
ID03225	0.475683994	3.181453926	0.950966635
ID03226	0.009817267	2.767775299	0.140420269
ID03227	0.778314549	2.105038365	0.408732702
ID03228	0.148731753	3.48941557	0.889590309
ID03229	0.302933006	4.977224904	0.298002663
ID03230	0.910476762	4.436790066	0.007665888
ID03231	0.031252277	3.058430861	1.376571644
ID03232	0.486873597	4.303756915	0.106538176
ID03233	0.306800249	4.223505994	0.06074537
ID03234	0.279601902	2.165470815	0.216052959
ID03235	0.947177287	2.459302353	0.55841805
ID03236	0.304470226	3.278538558	0.678388463
ID03237	0.276875397	2.512132938	1.476841574
ID03238	0.929808001	2.694487121	0.327650396
ID03239	0.416436673	4.080156074	1.464274892
ID03240	0.009645372	2.091879381	0.523558036
ID03241	0.088023714	2.36438829	1.887726922
ID03242	0.696759413	3.779485846	0.773237238
ID03243	0.884621507	3.127362284	1.385740876
ID03244	0.611725276	4.921672698	0.133583467
ID03245	0.510920195	3.182228669	0.1754022
ID03246	0.274946057	4.514526257	0.611048647
ID03247	0.371547703	4.662095446	0.020880106
ID03248	0.647458189	3.078646513	0.559171291
ID03249	0.213615367	4.651920997	0.237363725
ID03250	0.129784388	4.683031252	0.344114228
ID03251	0.297506574	4.458715406	1.18932227
ID03252	0.409471642	2.181587208	0.83822485
ID03253	0.98577857	3.868083325	0.560320685
ID03254	0.511168355	4.668022251	0.498416799
ID03255	0.973532078	3.101740971	0.829860202
ID03256	0.027335978	3.784102398	0.960935579
ID03257	0.546462277	2.241982059	0.248755077
ID03258	0.044403131	3.646670001	0.03237909
ID03259	0.068207334	2.184827579	0.547246167
ID03260	0.248283441	2.94636386	0.560255534
ID03261	0.485929127	3.048453949	1.821907529
ID03262	0.997723315	2.352142097	0.55002542
ID03263	0.35210313	4.889065304	0.918125682
ID03264	0.35006755	2.458942918	0.049547937
ID03265	0.234788113	2.94270617	0.381993265
ID03266	0.846719251	2.721052143	0.42748015
ID03267	0.389171903	3.760525476	0.613126681
ID03268	0.665527176	3.530080702	1.396496543
ID03269	0.010400601	4.103292619	1.708125155
ID03270	0.847395138	3.893861716	0.251102202
ID03271	0.105552387	4.824913666	0.48613772
ID03272	0.422328641	4.994062087	0.725157663
ID03273	0.01177354	2.071297334	0.526359033
ID03274	0.62890186	4.56364909	1.138568086
ID03275	0.949216415	4.687796535	0.898705396
ID03276	0.759363175	3.606612147	0.500519399
ID03277	0.362106313	2.166285756	1.969773677
ID03278	0.832337001	4.62670567	0.243642621
ID03279	0.52188456	2.340105752	0.180097118
ID03280	0.864426781	2.809508872	0.089605774
ID03281	0.90904372	2.052344475	0.927815837
ID03282	0.975876387	2.924762237	0.164274432
ID03283	0.074249962	4.146086397	0.052112979
ID03284	0.879094896	3.490860887	0.583701215
ID03285	0.095153356	2.100632508	0.254599175
ID03286	0.207942596	3.570003073	0.010693228
ID03287	0.565114464	3.994941485	1.81858748
ID03288	0.096505815	2.375847228	0.243034746
ID03289	0.541074792	2.298389985	0.163649423
ID03290	0.170913946	3.393949967	0.458490624
ID03291	0.57890528	2.381494488	1.272388079
ID03292	0.221394122	4.145598109	0.142472481
ID03293	0.952366276	2.106246634	0.8822755
ID03294	0.487500131	2.568351215	0.784389291
ID03295	0.228004016	4.719961255	1.149915263
ID03296	0.074794343	2.892469795	0.017566509
ID03297	0.159717432	3.850069176	0.279958574
ID03298	0.751779002	3.232799558	0.905160882
ID03299	0.611594566	2.176141437	0.046590696
ID03300	0.835683745	3.908355071	0.071363385
ID03301	0.053334636	4.751902813	0.286034739
ID03302	0.453914038	3.905567578	0.18077273
ID03303	0.237698124	3.744518231	0.624453601
ID03304	0.65612695	4.236855885	0.837325437
ID03305	0.303485935	3.947462349	1.944858721
ID03306	0.738750321	3.405727425	0.898171757
ID03307	0.751759534	2.900461272	0.706985143
ID03308	0.680509315	4.711484699	0.743842287
ID03309	0.900060561	2.540945428	0.628169433
ID03310	0.995277711	4.305128256	1.016712328
ID03311	0.877450687	3.898033994	0.141819459
ID03312	0.327972778	3.181714723	0.906170276
ID03313	0.700941141	3.182171759	0.627794593
ID03314	0.806214527	3.472611571	0.639058705
ID03315	0.044991044	3.312130092	0.285319609
ID03316	0.138192577	3.812221812	0.85844688
ID03317	0.992976552	2.595029724	0.712271611
ID03318	0.777626361	4.916836137	0.128479912
ID03319	0.756031017	2.151944091	0.33964895
ID03320	0.122652747	3.240420611	0.35469007
ID03321	0.253853312	3.90099951	0.991237627
ID03322	0.965884587	4.552337352	1.829830375
ID03323	0.03569636	2.700398781	0.530590638
ID03324	0.232194468	3.500275709	0.191706087
ID03325	0.741518262	2.537076955	0.899198359
ID03326	0.814941544	2.174109494	0.00811168
ID03327	0.033287138	2.098163891	0.222226715
ID03328	0.858797943	3.591185783	1.766958492
ID03329	0.157626459	4.628009515	0.419692075
ID03330	0.526858998	4.904472185	0.032576238
ID03331	0.627440064	2.844552003	0.036409369
ID03332	0.297011053	4.615490345	0.498469562
ID03333	0.423610769	3.612792341	0.140078552
ID03334	0.897170565	2.554937231	0.918937552
ID03335	0.318687534	2.201596366	0.139170806
ID03336	0.768630125	2.812995496	0.532960097
ID03337	0.278958616	3.705974428	0.03964653
ID03338	0.670401251	4.479942926	0.76125585
ID03339	0.244973302	4.094514808	1.425771135
ID03340	0.25148499	3.198682569	0.131348177
ID03341	0.744325037	3.842272063	1.694251765
ID03342	0.38402479	4.420706935	0.06718193
ID03343	0.448999121	4.984553362	1.000569581
ID03344	0.268525256	3.611767636	0.798224117
ID03345	0.932611531	3.729841779	1.615712635
ID03346	0.844893034	4.450176148	0.825701857
ID03347	0.372959268	2.872931649	0.338810831
ID03348	0.63120702	4.646347725	0.4494898
ID03349	0.780915907	2.761747523	0.29669507
ID03350	0.209906206	2.211088997	1.278477077
ID03351	0.76889518	2.820085948	0.523953332
ID03352	0.9201855	2.1914163	0.530990602
ID03353	0.049219128	2.328099685	0.951826031
ID03354	0.598590559	3.608404321	0.390940235
ID03355	0.760983821	2.881323855	0.067159131
ID03356	0.384089677	2.139509357	0.975181362
ID03357	0.637955535	2.81624814	0.811313475
ID03358	0.048908578	4.429906988	0.183279965
ID03359	0.819493083	4.236652838	0.529589518
ID03360	0.870186933	2.867690983	0.80022671
ID03361	0.56149599	4.227020592	1.335984171
ID03362	0.098504439	3.402785882	0.935422213
ID03363	0.330705798	2.833553338	1.927372991
ID03364	0.660592251	4.581817761	1.157814735
ID03365	0.943696525	2.440354518	0.475365482
ID03366	0.181929033	3.400728447	1.681789631
ID03367	0.493999063	3.317057229	0.464328113
ID03368	0.926260034	2.312467231	0.369371536
ID03369	0.077861342	2.421049371	0.76179624
ID03370	0.826412743	3.746336836	1.137571268
ID03371	0.639390088	2.587351132	0.863427064
ID03372	0.273404947	3.439002368	0.693565098
ID03373	0.150421427	2.871653135	0.507207564
ID03374	0.868603227	2.652250382	0.818437765
ID03375	0.884979279	4.199439276	0.049042428
ID03376	0.897311647	4.086052759	0.605538777
ID03377	0.188571818	2.077609487	0.317826027
ID03378	0.248328191	2.485669966	0.223031008
ID03379	0.27137299	4.507752466	0.121123767
ID03380	0.802471644	4.596950892	0.047934249
ID03381	0.793419635	2.607444314	0.706975607
ID03382	0.600919045	4.168011926	0.015417593
ID03383	0.851858258	4.499225065	1.287209842
ID03384	0.751066591	3.008228743	1.397412997
ID03385	0.138015201	3.780505467	0.947152593
ID03386	0.975189233	3.73239911	0.495290132
ID03387	0.745880069	4.219962716	0.219185153
ID03388	0.394818474	2.159642541	0.817608706
ID03389	0.286965806	3.687244129	0.800409731
ID03390	0.696685464	2.884259	0.349065748
ID03391	0.055360783	2.391145463	0.889324548
ID03392	0.316446391	3.202477458	0.011539141
ID03393	0.768137644	2.885530794	0.471802051
ID03394	0.638905294	4.859363284	0.103730282
ID03395	0.627883904	3.673008413	0.823419059
ID03396	0.832380926	2.626049025	1.986023897
ID03397	0.815290347	2.336750326	0.46747229
ID03398	0.672661649	3.740490714	0.344434369
ID03399	0.866627392	2.400858748	0.433450728
ID03400	0.641750276	4.933769306	1.566396591
ID03401	0.902319564	2.606313162	1.47355373
ID03402	0.230657229	3.595955914	1.223044185
ID03403	0.122743839	4.58331416	1.643047701
ID03404	0.495221376	3.167123186	0.136238764
ID03405	0.45367578	4.231842786	1.187239357
ID03406	0.362762173	3.187519552	0.516485875
ID03407	0.711220003	2.075983106	0.317958556
ID03408	0.236076553	4.719488108	0.309963575
ID03409	0.151937922	4.143612933	0.061987241
ID03410	0.067340017	3.504752035	0.583666731
ID03411	0.817662434	2.467096574	0.652015581
ID03412	0.554257491	2.450814921	0.960993696
ID03413	0.262435741	2.263182141	0.695561042
ID03414	0.383170377	2.09815012	1.191259634
ID03415	0.539330142	4.322495767	1.445299441
ID03416	0.240678088	4.774689585	0.098358552
ID03417	0.316817671	2.286011408	1.443010703
ID03418	0.307750273	3.258450794	1.189966037
ID03419	0.38199974	3.054691726	0.259812917
ID03420	0.040304292	3.633096506	0.352980574
ID03421	0.981875306	4.716226358	0.128884541
ID03422	0.919820669	3.809781946	0.338818434
ID03423	0.615536532	4.882185616	1.185981107
ID03424	0.093044333	3.713098407	1.298296637
ID03425	0.400432032	3.673419952	1.968454663
ID03426	0.500327291	4.694325317	0.943345837
ID03427	0.164097741	3.830022757	1.057012757
ID03428	0.391686531	4.228046921	0.507931755
ID03429	0.500626634	3.755486411	0.517493789
ID03430	0.348325951	3.116097464	1.346128476
ID03431	0.646519802	4.330847604	0.422719002
ID03432	0.217489471	4.48731048	0.956812942
ID03433	0.298454508	4.345862823	0.94964513
ID03434	0.010834085	4.74921806	0.509969734
ID03435	0.510048028	2.447993389	0.200191845
ID03436	0.103931512	2.054205648	0.413071975
ID03437	0.418613164	4.964815235	0.562170212
ID03438	0.07247719	3.249526138	0.172918382
ID03439	0.427757106	2.86230696	0.17753153
ID03440	0.055607159	4.067144339	1.722691756
ID03441	0.752112771	2.559758765	0.719713185
ID03442	0.837679978	4.544350026	1.722160426
ID03443	0.623033759	3.938151419	0.387189128
ID03444	0.529659392	4.964553683	0.008774994
ID03445	0.548932713	3.406138704	0.891127978
ID03446	0.49665671	4.10778413	0.364669306
ID03447	0.566468543	2.514540414	0.126978243
ID03448	0.225240499	2.92390907	0.017822539
ID03449	0.268295561	3.817582446	1.26574355
ID03450	0.890888605	4.541515212	0.329459067
ID03451	0.499136517	3.443982345	0.410197859
ID03452	0.847596571	3.859182299	0.261416631
ID03453	0.299097319	3.111824156	0.277774007
ID03454	0.943347048	3.661697129	0.794277548
ID03455	0.805737789	2.471760553	0.488198286
ID03456	0.177510522	3.38050203	0.425661703
ID03457	0.925894868	2.560183445	0.052495186
ID03458	0.236138778	4.670202977	0.002360119
ID03459	0.216311374	3.626096654	0.151405987
ID03460	0.865671392	4.646396172	0.940103492
ID03461	0.448938784	2.347849801	0.967170438
ID03462	0.811254696	2.068263248	0.996929242
ID03463	0.82918423	3.156584865	0.370106671
ID03464	0.282482776	3.483191852	0.054778418
ID03465	0.490681266	3.047349261	0.439821103
ID03466	0.033730453	3.875367206	1.38121791
ID03467	0.030416937	2.0985671	0.832115949
ID03468	0.766907824	2.736850249	0.390487327
ID03469	0.118257763	4.705886222	0.851675808
ID03470	0.684111654	3.249480022	1.813430824
ID03471	0.38909118	4.865338502	0.629186856
ID03472	0.524967737	2.375388339	1.445209618
ID03473	0.228343497	3.781889955	0.799718155
ID03474	0.261104735	2.469334729	0.131612516
ID03475	0.200285168	4.756545507	0.440314179
ID03476	0.546289596	3.001440785	0.592439387
ID03477	0.159852268	3.521358745	0.710245
ID03478	0.164908812	3.692727859	0.948804676
ID03479	0.410838281	2.74278156	1.893986912
ID03480	0.542866913	4.276365677	0.454420337
ID03481	0.770026325	4.637788194	0.93854345
ID03482	0.615993654	4.272277678	0.982781485
ID03483	0.17585905	3.440113543	0.117743016
ID03484	0.166755499	3.568977874	0.303059208
ID03485	0.990821112	3.563363665	0.46322001
ID03486	0.273184483	4.329566504	1.603885387
ID03487	0.949734396	2.52230518	0.376410816
ID03488	0.656893982	4.873007057	0.22877338
ID03489	0.061100634	4.612580911	0.515987142
ID03490	0.412091755	2.65812574	0.344905277
ID03491	0.341264111	3.709138164	0.653995899
ID03492	0.864871794	3.128218586	0.465792195
ID03493	0.930906202	4.609402564	0.552905919
ID03494	0.838174849	4.298222729	1.306013889
ID03495	0.032436042	4.275682477	0.481226599
ID03496	0.763980907	2.729022476	0.628796209
ID03497	0.471910002	3.367699542	0.125089847
ID03498	0.628322307	2.859531725	1.339517643
ID03499	0.582595378	2.271985111	1.246005578
ID03500	0.921582652	2.819489805	1.987051335
ID03501	0.340702817	3.103284388	0.757322382
ID03502	0.250305756	2.290775788	1.80410923
ID03503	0.538992656	2.609384984	1.526218835
ID03504	0.038202329	2.772852628	0.323355907
ID03505	0.851447679	3.776429319	0.654675015
ID03506	0.623179193	3.151683034	0.930217065
ID03507	0.337593451	3.606270484	0.83380968
ID03508	0.302385368	2.448643346	1.904682878
ID03509	0.631152848	4.10678375	0.204883264
ID03510	0.086874604	3.592768093	0.691314233
ID03511	0.678881779	3.431949001	1.720955764
ID03512	0.260461222	3.805666166	1.454732806
ID03513	0.565912565	3.595745525	0.552979891
ID03514	0.96514245	2.291484918	1.666315901
ID03515	0.42186274	3.860468205	0.399705447
ID03516	0.312747684	3.103410109	0.532254078
ID03517	0.842563438	2.789479626	1.39403393
ID03518	0.632021212	3.59018261	0.744199226
ID03519	0.338133432	4.717977389	0.273078594
ID03520	0.238387593	2.773728861	0.1772591
ID03521	0.457285838	4.057873151	0.526056122
ID03522	0.97910454	2.110191629	0.670473529
ID03523	0.775723345	4.415069316	0.853734742
ID03524	0.001023852	2.680770586	0.785104784
ID03525	0.907207208	4.93970629	1.258772621
ID03526	0.267137193	4.458405318	0.338749801
ID03527	0.003520769	4.975350637	0.633783768
ID03528	0.627752356	3.458087127	0.952418599
ID03529	0.457146397	3.070019244	0.726146956
ID03530	0.557511442	3.331400182	0.329349455
ID03531	0.292923562	3.162526365	0.838954373
ID03532	0.254013194	4.067886976	1.583171699
ID03533	0.207821954	4.376450122	0.060935254
ID03534	0.141359008	2.450653325	0.361067621
ID03535	0.244931757	3.950539407	1.389527643
ID03536	0.489855931	3.583427465	0.665732377
ID03537	0.991231287	2.760446997	1.875468585
ID03538	0.675011081	3.68657546	0.311332939
ID03539	0.1723619	4.338041402	0.37491876
ID03540	0.144160746	3.120303257	1.456791711
ID03541	0.201583273	3.529629724	0.218188813
ID03542	0.634385899	4.473622532	0.61290813
ID03543	0.914419749	4.016740775	0.943657437
ID03544	0.771782663	3.059077779	0.882990472
ID03545	0.81660365	2.152967365	0.871436533
ID03546	0.171221324	4.227271383	1.938259277
ID03547	0.560478655	3.795682297	0.294671159
ID03548	0.943912744	4.390859299	0.212772459
ID03549	0.544233995	2.08182843	1.608247451
ID03550	0.38151657	3.201119968	0.337337997
ID03551	0.482750187	2.054412859	1.441717095
ID03552	0.230666158	4.040434737	1.281198428
ID03553	0.009276619	4.710636011	0.354482335
ID03554	0.850162891	2.215592862	1.309186721
ID03555	0.870702438	3.16258783	0.187265895
ID03556	0.536852873	3.372730963	0.679888912
ID03557	0.58223192	2.805381088	1.481842252
ID03558	0.910504241	2.65682116	0.871131156
ID03559	0.515379872	3.557934308	0.082261574
ID03560	0.040733689	4.468176558	0.453515718
ID03561	0.080346198	3.651740622	0.443283589
ID03562	0.929892536	4.880034883	0.442410326
ID03563	0.281223297	2.998841344	0.117245351
ID03564	0.768081041	4.392650879	0.298863329
ID03565	0.429794772	2.757446974	0.461260192
ID03566	0.544847306	4.922686134	0.410357389
ID03567	0.434673361	4.791355478	0.225260085
ID03568	0.707771506	3.852193725	0.464025322
ID03569	0.596150546	4.637797869	0.59395747
ID03570	0.648377365	3.114326335	0.228267962
ID03571	0.258598571	4.227808862	0.721714944
ID03572	0.341229735	2.19043174	1.767594907
ID03573	0.103264216	2.919690896	1.057089193
ID03574	0.825012632	3.047367911	0.920047246
ID03575	0.245183005	2.185797204	0.843959012
ID03576	0.07391868	2.161005344	0.198512618
ID03577	0.795130201	3.69615601	0.891650018
ID03578	0.134694713	2.063115225	0.323653652
ID03579	0.47949689	3.16015278	1.121810629
ID03580	0.550361026	4.543112704	0.882914961
ID03581	0.118008426	3.513975802	0.357669607
ID03582	0.329307592	4.153299063	0.524203738
ID03583	0.827813529	4.391361481	0.678320942
ID03584	0.793161575	2.944984588	0.175269465
ID03585	0.983340641	2.055825783	0.432027179
ID03586	0.806510566	3.490299809	0.268493319
ID03587	0.633265578	3.244306406	1.103641453
ID03588	0.181961708	3.24959397	1.570512425
ID03589	0.488971509	4.143455605	1.980281594
ID03590	0.37131748	4.138870795	0.968301342
ID03591	0.657041558	4.167153025	0.999705835
ID03592	0.282219666	2.292626961	0.361418849
ID03593	0.866301463	4.428643136	0.741030907
ID03594	0.803134212	4.618649009	0.869182575
ID03595	0.771643376	3.918390145	0.238089577
ID03596	0.160964807	3.499927424	0.717719549
ID03597	0.91468947	2.505122961	1.462005061
ID03598	0.781469867	3.48561686	0.556683245
ID03599	0.866168662	4.047214326	0.027235144
ID03600	0.475710606	4.132108285	0.97864458
ID03601	0.494497718	4.377508812	0.094682714
ID03602	0.82665795	3.903534082	0.310517137
ID03603	0.99447893	2.138701802	0.232195283
ID03604	0.349928732	2.509618987	0.560092424
ID03605	0.751781893	3.404701017	0.046979528
ID03606	0.495135118	4.30801065	1.414327136
ID03607	0.913754682	4.316263661	0.982339677
ID03608	0.672470031	4.226367187	0.24816833
ID03609	0.782192944	2.093462354	0.677745167
ID03610	0.852545482	4.047346027	0.679043851
ID03611	0.250898394	2.152435514	0.942962715
ID03612	0.951728524	3.95545293	1.317554032
ID03613	0.215092848	3.38060289	1.444839224
ID03614	0.207467395	2.067251034	1.869821023
ID03615	0.546613529	3.538308563	0.067130829
ID03616	0.043977665	4.417445171	0.327552973
ID03617	0.406916494	4.120421738	0.47277479
ID03618	0.287069228	3.461493791	0.912252683
ID03619	0.381284381	2.830579072	1.649342076
ID03620	0.522359117	3.031272839	0.75868716
ID03621	0.161601903	4.562013854	0.78979606
ID03622	0.567853713	4.136926648	0.843090123
ID03623	0.133797025	2.526381347	0.646430502
ID03624	0.617738886	2.64924032	0.320820658
ID03625	0.68160153	4.939490119	0.075053704
ID03626	0.659232082	2.031607348	0.761679162
ID03627	0.49241314	2.300475827	0.752481286
ID03628	0.997492695	3.048733064	0.913437599
ID03629	0.078799739	3.46032691	0.911313287
ID03630	0.577307062	4.171166584	0.726217028
ID03631	0.225383864	3.722252261	0.880325044
ID03632	0.788480712	3.02601763	0.487965068
ID03633	0.584369451	4.925413245	1.285783843
ID03634	0.726258179	2.083686713	0.053890698
ID03635	0.051172207	4.583991973	0.093798232
ID03636	0.304052431	4.007810604	0.559005803
ID03637	0.861692669	3.012910998	0.155104936
ID03638	0.255837605	2.964234762	0.0731082
ID03639	0.831537876	2.001800356	0.046465739
ID03640	0.688834349	3.853711663	0.588967434
ID03641	0.789897789	4.913438192	1.700490411
ID03642	0.956978213	4.048647847	0.09798543
ID03643	0.616945176	3.456656324	0.855825509
ID03644	0.872808773	4.887657865	0.347072947
ID03645	0.801194411	4.849003717	1.960871896
ID03646	0.017602863	2.278039784	0.502482919
ID03647	0.053128541	2.197407358	0.75881949
ID03648	0.492594487	3.583488031	0.126480786
ID03649	0.249191684	3.455134127	0.544425961
ID03650	0.7388511	3.434291037	0.629479312
ID03651	0.864043929	3.15141564	0.759165256
ID03652	0.929162031	4.517920852	0.274497238
ID03653	0.518599897	2.532849999	0.037399915
ID03654	0.952849853	4.597688229	0.484521968
ID03655	0.800628035	2.404244618	1.114570267
ID03656	0.491845169	2.453440107	0.586073086
ID03657	0.110719623	4.15949144	0.207759868
ID03658	0.643598512	2.027344459	0.60489792
ID03659	0.846233566	3.256297272	0.960333586
ID03660	0.938462148	3.993001999	0.425300762
ID03661	0.551169926	3.853365394	0.929038864
ID03662	0.577407969	2.259714944	0.132362124
ID03663	0.286393927	4.845397203	1.436797863
ID03664	0.444820549	3.472903588	0.290271343
ID03665	0.926660943	4.119990271	1.203123264
ID03666	0.330425197	4.291519858	0.677842994
ID03667	0.933498428	2.694904469	1.688197884
ID03668	0.021752738	3.751319565	0.346907123
ID03669	0.337897167	3.361129671	0.280123193
ID03670	0.309302519	3.774323081	0.436362498
ID03671	0.803187436	4.342539273	0.619516103
ID03672	0.947812611	3.885164627	0.811527732
ID03673	0.521373274	4.781269771	1.2124826
ID03674	0.26156792	2.064015717	0.250521218
ID03675	0.824976949	2.101236655	0.989005785
ID03676	0.829129338	2.722643186	0.106144905
ID03677	0.815096405	2.719331293	0.605347199
ID03678	0.254433617	4.202744568	0.386219252
ID03679	0.378459916	2.734318381	1.56528657
ID03680	0.987744553	2.777983397	0.319927479
ID03681	0.199130281	4.188766192	1.13052379
ID03682	0.241816634	3.369232526	0.186780095
ID03683	0.819643265	3.601518048	0.840802714
ID03684	0.461507954	3.124793906	0.317044879
ID03685	0.531358378	2.990400173	0.768034538
ID03686	0.045283684	3.179426272	0.978883146
ID03687	0.833517511	2.281250219	0.628426439
ID03688	0.146685829	3.339168954	0.533033968
ID03689	0.335624989	2.739927124	1.619165112
ID03690	0.606698518	4.671831036	0.718306156
ID03691	0.816949848	2.604167852	0.997137783
ID03692	0.571781468	2.61527584	0.4451547
ID03693	0.081667446	3.453518604	0.148715433
ID03694	0.493923317	3.480085346	0.877867739
ID03695	0.023317229	4.751200785	1.304548821
ID03696	0.851202787	2.465174092	0.240509207
ID03697	0.051870875	4.240811333	1.201104175
ID03698	0.792865436	3.415323666	0.747270774
ID03699	0.788070745	4.905388379	0.909649562
ID03700	0.4834018	4.69751123	1.882079248
ID03701	0.102560782	4.287524964	0.631921012
ID03702	0.871783154	3.495421923	1.94504466
ID03703	0.046375872	2.542719434	0.986426967
ID03704	0.908052942	4.003078437	0.626206078
ID03705	0.635459148	3.143320465	1.212253505
ID03706	0.369794826	4.610337923	0.045530841
ID03707	0.597578402	2.809499586	0.319954336
ID03708	0.074987399	3.011934733	0.944018306
ID03709	0.662844454	2.840741035	1.543250329
ID03710	0.041751744	3.256520444	1.287124425
ID03711	0.895447483	2.847466104	1.843282907
ID03712	0.012851299	2.250129432	1.548943681
ID03713	0.018901375	2.732787224	1.508688809
ID03714	0.745142167	2.243553186	0.666192358
ID03715	0.861353714	4.019156922	0.350381418
ID03716	0.063160501	4.156640419	0.845682446
ID03717	0.555584159	2.77304437	0.438314784
ID03718	0.232824131	2.148879495	0.473047149
ID03719	0.641987006	2.990956282	0.508213709
ID03720	0.500578043	3.899975475	1.775929766
ID03721	0.313104678	4.185245619	0.610645969
ID03722	0.45917473	2.70829442	1.48724234
ID03723	0.67937992	2.896027709	1.544868556
ID03724	0.265555474	4.089913673	0.545840573
ID03725	0.984285437	4.61872514	0.363477184
ID03726	0.128429349	4.598916925	0.996912261
ID03727	0.05722298	3.537311983	0.777878059
ID03728	0.286157135	3.241540897	0.962615293
ID03729	0.963100953	4.53871019	0.39112059
ID03730	0.220636819	3.14957149	0.444193786
ID03731	0.147172992	4.618373328	0.769143611
ID03732	0.27804634	2.759839431	0.983250957
ID03733	0.784830045	3.133459852	0.604340167
ID03734	0.799718599	3.086462717	0.69098435
ID03735	0.285118987	2.815765593	0.040828125
ID03736	0.450550078	4.601936451	0.758583955
ID03737	0.696534981	2.994253602	0.888121523
ID03738	0.435426283	3.561191288	0.856168303
ID03739	0.771794219	3.96593172	0.732292039
ID03740	0.931957291	2.3635991	0.657922395
ID03741	0.88443581	3.559471973	0.978948874
ID03742	0.347534457	2.067496815	0.266387522
ID03743	0.998494132	2.084490887	0.819305928
ID03744	0.595318415	4.317275253	0.692482832
ID03745	0.114617467	3.301814317	0.624411877
ID03746	0.197833452	2.98310342	1.431262207
ID03747	0.608635855	2.609038345	0.253035271
ID03748	0.157195829	2.561491659	0.096564168
ID03749	0.106623636	3.392720074	1.274271658
ID03750	0.455169607	4.609429758	0.890166657
ID03751	0.915732599	4.019807121	0.970600605
ID03752	0.913566221	3.955578406	0.926708362
ID03753	0.772258282	2.526589509	0.144572514
ID03754	0.079998863	2.230865484	1.236418473
ID03755	0.077941243	4.091543175	0.68266921
ID03756	0.669689453	2.134228439	0.522411536
ID03757	0.371876987	2.565903825	0.892654865
ID03758	0.557174109	2.772082345	1.734659019
ID03759	0.469644252	3.356325897	0.882041001
ID03760	0.884067601	4.85889377	0.287759385
ID03761	0.276724347	4.75133807	0.452951004
ID03762	0.672144226	3.596747122	1.652179329
ID03763	0.006912781	4.991378495	0.318673487
ID03764	0.840339712	4.992031788	0.96760017
ID03765	0.547056429	4.947476647	0.36774647
ID03766	0.697909705	3.270045272	0.115362112
ID03767	0.411730957	2.856222617	0.745534608
ID03768	0.536865291	3.622572853	1.985312887
ID03769	0.176359313	3.606608799	0.041669587
ID03770	0.102457113	3.756278357	0.408095578
ID03771	0.31118856	2.022902061	0.030654383
ID03772	0.448424297	2.63226622	0.016724122
ID03773	0.792132896	3.742486225	0.643975316
ID03774	0.176727057	4.387818075	0.47620021
ID03775	0.518622288	4.739814104	0.277387933
ID03776	0.710967939	4.312481148	1.922108316
ID03777	0.366003904	3.411838256	0.621918941
ID03778	0.761103181	3.705446983	0.731281434
ID03779	0.465792883	2.680232899	1.080067494
ID03780	0.072559748	4.471961113	0.571318031
ID03781	0.198989449	2.013234852	1.832694175
ID03782	0.620004657	3.477320532	0.055184682
ID03783	0.088650411	3.780455995	0.741232921
ID03784	0.627585877	2.453662641	0.274607503
