ID	VAR1	VAR2	VAR3
ID02630	0.143918452	3.238199248	1.114829937
ID02631	0.18428176	2.016101127	0.528781876
ID02632	0.121101305	3.224762644	0.292177309
ID02633	0.294116726	3.929566401	1.023543005
ID02634	0.275524051	2.466599861	1.35513052
ID02635	0.642806491	3.148626198	0.658223439
ID02636	0.022732789	4.868078733	0.16987455
ID02637	0.327548603	2.374189652	0.307125719
ID02638	0.283332401	3.733460346	0.619687037
ID02639	0.693505702	2.499751414	0.419886197
ID02640	0.137213266	2.320737798	0.575694711
ID02641	0.069067173	2.702326654	1.874995921
ID02642	0.816872517	3.762309156	0.105957712
ID02643	0.377359368	4.279938632	0.329990868
ID02644	0.02238636	2.366526445	1.72685714
ID02645	0.699745102	2.992349947	1.742486146
ID02646	0.018240545	3.722839422	1.275405279
ID02647	0.000708421	3.343197031	0.852469055
ID02648	0.899963294	2.061262511	0.314023935
ID02649	0.678982629	3.071238336	1.288032341
ID02650	0.282245114	2.586885678	0.789020814
ID02651	0.079599191	2.253688509	0.759990844
ID02652	0.055237156	4.33298122	0.962589498
ID02653	0.898484161	3.318673362	0.873267142
ID02654	0.483833531	4.759621719	0.766134296
ID02655	0.994935965	2.022229802	1.203827183
ID02656	0.661774217	2.654612832	0.526573476
ID02657	0.906624605	2.883990507	0.24176346
ID02658	0.285206998	4.842564613	0.913489109
ID02659	0.031307522	2.769129363	0.327492598
ID02660	0.285077689	2.145669583	1.394471133
ID02661	0.467788709	3.81555175	1.984849183
ID02662	0.256322149	3.172911606	1.634889296
ID02663	0.863252945	2.929525499	0.679601503
ID02664	0.924345625	2.260103683	0.74006153
ID02665	0.208987547	2.204480744	0.29043315
ID02666	0.414708288	2.55298235	0.27748446
ID02667	0.433627118	2.081134427	0.033224917
ID02668	0.346114955	2.871516092	1.922011623
ID02669	0.535230629	2.509747287	0.91907665
ID02670	0.682951887	2.038685107	0.762989036
ID02671	0.032041537	3.471234322	1.591537596
ID02672	0.753215694	2.267318772	1.919251547
ID02673	0.22976458	4.20986619	1.539275649
ID02674	0.697665663	2.365119061	0.876837655
ID02675	0.800974071	3.279214899	0.954133449
ID02676	0.665281289	4.06204839	0.601354301
ID02677	0.65651245	4.585266842	0.76598946
ID02678	0.732640321	3.18158504	0.467097903
ID02679	0.883619108	4.807197176	0.797579446
ID02680	0.70384358	3.677224993	0.252026076
ID02681	0.151993206	2.487569193	0.503432001
ID02682	0.177555939	4.582634677	1.781722348
ID02683	0.580745813	3.015066965	0.680775282
ID02684	0.188595314	4.608930787	0.462648467
ID02685	0.901766085	4.759218231	0.753761837
ID02686	0.051578606	2.029636629	0.16844786
ID02687	0.59262844	3.334250306	1.004610617
ID02688	0.586264021	3.042775636	0.563163845
ID02689	0.471938619	4.670375838	0.446158949
ID02690	0.658861979	3.077375322	0.512845598
ID02691	0.766368865	2.002936979	0.605415751
ID02692	0.24513748	3.84599937	0.575362465
ID02693	0.374630449	2.546182824	1.579884959
ID02694	0.559825515	3.63917493	0.831026559
ID02695	0.821024193	3.826930133	0.973093976
ID02696	0.720423774	4.590991805	0.520326123
ID02697	0.227913267	4.154950679	0.857069635
ID02698	0.100673793	3.369848371	0.788592596
ID02699	0.204161552	3.480941943	0.542531515
ID02700	0.401513956	4.65485305	0.800194702
ID02701	0.901785977	2.647211761	0.878297305
ID02702	0.976514294	2.395137703	0.198618791
ID02703	0.002426744	3.9643765	1.16649718
ID02704	0.918465763	3.788747736	0.590005595
ID02705	0.849214566	4.913133186	1.900103548
ID02706	0.092762742	2.929491506	0.123323544
ID02707	0.247058506	3.816253112	1.869304786
ID02708	0.595528923	4.955811811	0.649733027
ID02709	0.805028928	2.628305279	0.623278104
ID02710	0.66203601	4.587002697	0.130039153
ID02711	0.117842353	3.463600248	0.528705479
ID02712	0.305170322	2.755917691	0.697523542
ID02713	0.958781644	4.882077686	0.490007475
ID02714	0.416118787	3.085195956	1.060506003
ID02715	0.625824172	3.549266067	0.22995223
ID02716	0.70163849	2.70904189	0.46674845
ID02717	0.790528141	3.132854764	0.279446165
ID02718	0.670798977	3.054942133	1.714565403
ID02719	0.444426534	2.638366221	0.997211386
ID02720	0.591459943	4.289253381	0.913305331
ID02721	0.974378287	3.603865746	0.249463362
ID02722	0.429018251	4.291195791	0.18820214
ID02723	0.850566003	3.322015611	0.567737452
ID02724	0.784920671	2.987830273	0.663666655
ID02725	0.057310597	3.051820363	0.125847381
ID02726	0.20798784	3.221825164	0.508804524
ID02727	0.275172538	2.804364619	0.11062538
ID02728	0.816682367	3.031532061	0.964359596
ID02729	0.961846368	3.003490412	0.25315931
ID02730	0.819232273	3.023758874	0.222640854
ID02731	0.169667732	2.970811087	0.043788511
ID02732	0.050469661	3.673301155	0.590197263
ID02733	0.702257783	3.282991534	0.542396852
ID02734	0.17875115	2.684842894	0.013481762
ID02735	0.807288003	3.615596809	0.915242452
ID02736	0.353127975	4.633860355	1.17914334
ID02737	0.473406173	2.448808886	0.493854526
ID02738	0.529878591	2.169490363	0.281633947
ID02739	0.747193215	3.922386055	0.65141369
ID02740	0.629938881	3.78355995	0.184212998
ID02741	0.594800585	2.72871478	0.815546804
ID02742	0.861613247	3.435086418	1.374636117
ID02743	0.999057919	4.389307379	0.42233634
ID02744	0.194332099	3.55386746	0.870738365
ID02745	0.991536486	3.774113161	0.95193847
ID02746	0.407412563	2.930849701	0.838755233
ID02747	0.71569516	3.341005843	0.094612269
ID02748	0.813036912	3.470582594	0.94726289
ID02749	0.997783086	3.918057621	0.198750824
ID02750	0.536356138	2.897167346	0.258968595
ID02751	0.492690347	4.512077215	0.288904104
ID02752	0.829424194	4.73248369	0.418579254
ID02753	0.37805809	4.708765239	0.520290333
ID02754	0.250354089	3.247263437	1.756866826
ID02755	0.425580335	4.019294731	0.952371872
ID02756	0.707455674	2.107390989	0.969842972
ID02757	0.358955716	2.301012551	0.589418513
ID02758	0.488277767	3.50187998	0.2707774
ID02759	0.758024045	4.928434007	0.135259756
ID02760	0.770413789	4.357520061	1.566883787
ID02761	0.06676047	3.832463808	0.499071338
ID02762	0.465191119	3.138770606	0.968787278
ID02763	0.421599863	2.247378456	0.151955379
ID02764	0.986142192	4.531289312	0.101209381
ID02765	0.350531714	2.088125363	0.099643521
ID02766	0.238437239	3.147887385	0.66964894
ID02767	0.072737358	2.836275666	1.788210465
ID02768	0.370794881	3.953583166	0.626310275
ID02769	0.211164816	3.051017573	1.759534081
ID02770	0.034815902	3.779430792	0.200244533
ID02771	0.206529142	3.988122166	1.031758636
ID02772	0.348132491	2.234617102	0.016090975
ID02773	0.6623877	3.763509671	0.215229541
ID02774	0.577730074	3.450705554	1.154850279
ID02775	0.671607037	4.641191501	0.508464007
ID02776	0.439226684	2.242432604	0.310948444
ID02777	0.918103479	4.261090676	0.537848561
ID02778	0.493293159	3.537311438	0.323572663
ID02779	0.245751864	2.551258977	0.143540684
ID02780	0.226081757	4.130981322	1.602224094
ID02781	0.336653147	4.111772447	0.095666487
ID02782	0.122913335	4.963147457	0.524143502
ID02783	0.872066748	3.640819557	0.28676453
ID02784	0.881857719	2.008707789	0.630937589
ID02785	0.438855619	4.470551504	0.344766676
ID02786	0.886665805	2.87975413	0.2842677
ID02787	0.356329594	2.834883606	0.269867685
ID02788	0.464910459	3.353961207	0.574338601
ID02789	0.278386027	4.22522231	0.335593572
ID02790	0.64710649	3.651257727	0.705673643
ID02791	0.717232964	3.316007838	1.868530459
ID02792	0.93291722	2.044527852	0.676229874
ID02793	0.385493562	3.464194802	0.492526481
ID02794	0.637167291	3.558238054	0.128420518
ID02795	0.866463676	3.269904097	1.857777938
ID02796	0.573485745	4.044352071	0.847745343
ID02797	0.507926198	3.861281721	0.431789182
ID02798	0.248072668	4.674728087	0.012615907
ID02799	0.843985733	3.035829543	0.767315249
ID02800	0.220395686	2.680289368	0.317530268
ID02801	0.693739706	4.93460139	0.086869177
ID02802	0.378294929	2.981534659	0.118458416
ID02803	0.368471785	4.998870927	1.822403385
ID02804	0.767488829	2.705293238	0.019290973
ID02805	0.439990141	4.936210753	0.128457049
ID02806	0.760514565	4.241498663	0.094760368
ID02807	0.993137687	4.293711438	0.829399646
ID02808	0.035853632	4.420272977	0.952927824
ID02809	0.333411367	4.403134437	0.487936213
ID02810	0.472987083	3.627665328	0.18931702
ID02811	0.021825007	4.499923638	1.251607396
ID02812	0.255768595	4.521323224	1.207173279
ID02813	0.71752455	2.352675753	0.025982819
ID02814	0.565152911	4.290280168	0.606597952
ID02815	0.211296888	3.905705326	0.150274763
ID02816	0.594184592	3.782406971	0.211043123
ID02817	0.773236183	3.282372579	0.653505429
ID02818	0.012440879	2.797599182	0.944382434
ID02819	0.483794765	4.878762957	0.552289233
ID02820	0.300533126	4.919673899	0.674026162
ID02821	0.513061273	4.84893685	0.068904636
ID02822	0.119971309	4.809893511	0.023071239
ID02823	0.956450831	3.516067727	1.894263649
ID02824	0.307158198	4.488729894	0.954957581
ID02825	0.225034213	3.857235432	0.741398737
ID02826	0.422819445	3.451411711	0.977779575
ID02827	0.358098235	2.183197186	0.985054151
ID02828	0.538489243	4.153974893	0.361283429
ID02829	0.125816508	2.69130625	0.997979639
ID02830	0.249222251	4.628934797	1.166988377
ID02831	0.94635003	3.180249726	0.773318989
ID02832	0.74923971	3.369246895	0.096258532
ID02833	0.467722091	3.408209046	1.739680904
ID02834	0.834586068	2.669918843	0.909724734
ID02835	0.721776136	4.04227369	0.774281784
ID02836	0.958531676	3.498787656	1.252335449
ID02837	0.470236997	2.29500605	0.577931063
ID02838	0.243367067	4.226001022	0.794945592
ID02839	0.717075313	3.17651895	0.36382523
ID02840	0.189736034	2.684080671	1.634998799
ID02841	0.127291787	2.185084121	0.805384422
ID02842	0.245218518	3.085267813	1.138503848
ID02843	0.848943483	4.827130086	0.40726413
ID02844	0.77533105	2.087752991	0.445689802
ID02845	0.231500413	4.212974142	0.319903754
ID02846	0.264681886	4.546610928	0.637387273
ID02847	0.990701802	2.848423314	0.731013179
ID02848	0.59723911	2.148341975	0.71774055
ID02849	0.100247093	3.352148881	1.334593355
ID02850	0.32929866	4.015718977	0.534542215
ID02851	0.509748737	3.507774721	0.550530534
ID02852	0.890900052	2.450038956	0.53676768
ID02853	0.407292814	2.9611434	0.25246524
ID02854	0.102531935	2.924409049	1.232263452
ID02855	0.7570722	3.801599712	1.087408024
ID02856	0.66918115	2.910708266	0.959376426
ID02857	0.152459084	4.450072052	0.431033979
ID02858	0.601943583	4.706664473	0.262553107
ID02859	0.689339874	2.6773435	0.953120809
ID02860	0.974795271	2.931303552	0.60170436
ID02861	0.789567674	3.95424998	0.865993578
ID02862	0.823641894	2.017269552	0.515308548
ID02863	0.534654843	4.504620994	0.15695843
ID02864	0.195687608	2.06352945	0.30745826
ID02865	0.632596782	2.670778964	0.759565575
ID02866	0.522008967	3.788295278	0.351010699
ID02867	0.620631926	2.849631007	0.016904916
ID02868	0.925335394	4.913786402	0.187432524
ID02869	0.380502561	4.750505966	0.054308763
ID02870	0.247882549	4.798324954	0.114246899
ID02871	0.305782249	3.85069397	0.818270858
ID02872	0.526956428	4.19142	1.515623718
ID02873	0.583911977	4.917083478	0.123130547
ID02874	0.610569973	2.515565099	0.338635363
ID02875	0.197256877	4.310849075	1.597679118
ID02876	0.453787757	2.914388259	0.967766024
ID02877	0.996360241	4.40351012	0.54878315
ID02878	0.54174913	3.456454488	0.286420319
ID02879	0.987865355	4.185257847	1.09108321
ID02880	0.531276898	4.330379397	0.797638447
ID02881	0.726592947	3.18083295	0.504509278
ID02882	0.463882417	2.390066361	0.992157912
ID02883	0.802481958	4.131910743	0.88612324
ID02884	0.625857692	4.560312543	0.637889017
ID02885	0.706234543	2.578941676	1.818391905
ID02886	0.930740114	4.672850291	1.525172461
ID02887	0.118499315	2.856475301	0.076613797
ID02888	0.589009697	4.799041359	0.231085421
ID02889	0.474993147	4.705213242	0.577121546
ID02890	0.857569061	4.66027287	0.445409415
ID02891	0.417794808	3.240182864	1.02300166
ID02892	0.195451935	2.584127304	0.373239473
ID02893	0.854561164	4.278420719	0.300155961
ID02894	0.812348693	4.89041078	0.113716233
ID02895	0.329558295	3.721833549	0.93054567
ID02896	0.323448838	2.016284088	1.62703811
ID02897	0.535216768	2.22860537	0.860818358
ID02898	0.004184693	3.013213729	0.100793302
ID02899	0.970835763	2.579140003	0.834046292
ID02900	0.874734877	3.768217463	1.112648407
ID02901	0.519027443	3.910159185	0.287588593
ID02902	0.19888646	3.221841867	1.09520188
ID02903	0.112328474	2.299571997	0.59179164
ID02904	0.195224605	2.884765071	0.023021434
ID02905	0.271669174	3.081884369	0.79859422
ID02906	0.141272286	3.330980525	0.820643772
ID02907	0.109021504	3.189382157	0.38313765
ID02908	0.436660049	4.802930258	0.958642445
ID02909	0.94978177	3.332821848	0.07399431
ID02910	0.76135074	3.223311023	0.290778488
ID02911	0.32850726	4.512041662	0.864265897
ID02912	0.069844426	2.12246546	0.985936841
ID02913	0.612603459	3.545652499	0.340671666
ID02914	0.688968621	4.290637672	1.97191367
ID02915	0.510757979	2.239432691	1.542184204
ID02916	0.350544359	3.302268822	0.081247511
ID02917	0.138138525	4.9786719	0.94527655
ID02918	0.513108833	4.22527565	0.057385447
ID02919	0.348892788	2.251304629	0.412354099
ID02920	0.817212931	3.319346727	0.741791526
ID02921	0.822382116	4.220616984	0.025090798
ID02922	0.506493892	2.57221621	0.172127241
ID02923	0.602389431	3.99936692	1.995286868
ID02924	0.237662875	3.93434468	0.834846375
ID02925	0.197497476	2.572853536	0.143133754
ID02926	0.765720941	4.614625809	0.623495063
ID02927	0.980640982	3.582421709	1.105194399
ID02928	0.966129161	2.038099031	0.896455295
ID02929	0.981527613	4.941880944	0.748334919
ID02930	0.290516407	2.805709888	0.754813449
ID02931	0.084294933	3.279271144	0.855365916
ID02932	0.824336142	4.043380994	0.239262351
ID02933	0.084645683	4.112771629	0.830558706
ID02934	0.435958989	3.093438508	1.916997419
ID02935	0.868811187	3.407747258	1.106802251
ID02936	0.041012836	2.60630721	0.614981443
ID02937	0.232442643	2.308246155	0.783927338
ID02938	0.448953563	4.593765838	0.36132555
ID02939	0.259305205	4.530530883	0.327397582
ID02940	0.086137404	2.391406806	0.286463851
ID02941	0.991601842	4.207906749	0.53295513
ID02942	0.392306804	2.789176037	0.225297987
ID02943	0.068422076	4.386870647	1.858928013
ID02944	0.557654636	2.816008693	0.540089535
ID02945	0.23581602	4.276864562	0.398964726
ID02946	0.98239594	4.217986829	0.233520238
ID02947	0.001819395	4.035229625	0.98550841
ID02948	0.768810271	2.715439404	1.675258691
ID02949	0.793081421	3.085621434	0.501687028
ID02950	0.884646283	2.238305023	0.987865702
ID02951	0.801315483	4.276291587	0.577708428
ID02952	0.291881586	2.759450263	0.136858363
ID02953	0.268098171	2.293693049	1.355903762
ID02954	0.715383281	4.307137949	0.137542846
ID02955	0.491056881	3.383032922	0.407693887
ID02956	0.458511448	3.888212392	0.982594258
ID02957	0.588782407	2.684217418	0.970391462
ID02958	0.388613297	3.131606437	1.99339959
ID02959	0.596499257	2.861613975	0.818562271
ID02960	0.970912549	2.790402787	1.222969061
ID02961	0.51896152	2.143985581	0.486142388
ID02962	0.700804483	4.061543513	1.394063214
ID02963	0.52503662	4.712622204	0.438914697
ID02964	0.630481691	4.318920826	0.66886837
ID02965	0.402743129	4.017891072	0.277060789
ID02966	0.675736689	3.80580916	0.861754508
ID02967	0.984609249	2.36016142	0.234624576
ID02968	0.665017435	3.122865715	1.627857996
ID02969	0.363058861	4.473157832	1.46567499
ID02970	0.645024555	2.129637655	0.827372679
ID02971	0.712080937	3.600382642	0.819500564
ID02972	0.719972565	2.806872373	0.319120363
ID02973	0.266121783	3.505222221	1.462695319
ID02974	0.697985725	3.424335336	0.434182026
ID02975	0.148823911	3.279995917	0.380352682
ID02976	0.41629383	4.949152347	0.604736388
ID02977	0.040831949	2.358052154	0.821187478
ID02978	0.759221429	2.3770961	1.343855264
ID02979	0.680489806	2.285693798	0.331046139
ID02980	0.488635174	3.547104898	0.568652596
ID02981	0.158101302	4.895172833	0.47202283
ID02982	0.747487627	2.459699077	1.200796912
ID02983	0.045351118	2.117672233	0.149256207
ID02984	0.816328367	2.368224236	0.812274529
ID02985	0.490570311	2.67628577	0.328963884
ID02986	0.068768379	4.36369349	1.062301999
ID02987	0.734087653	3.991299449	0.491208407
ID02988	0.601469108	3.430870286	0.710193842
ID02989	0.413498198	3.598774782	1.126021821
ID02990	0.352641564	3.045360633	0.120634171
ID02991	0.025376108	2.040834742	0.311938084
ID02992	0.227276251	2.175487483	0.251662989
ID02993	0.057321597	4.301659006	0.103132783
ID02994	0.765962996	4.670150976	1.145785335
ID02995	0.689168463	2.410708907	0.414962356
ID02996	0.9524775	4.646782663	0.522233447
ID02997	0.276526075	4.12161351	0.94639936
ID02998	0.227607851	2.974413386	0.969765773
ID02999	0.002071646	3.58934747	1.2135528
ID03000	0.797899557	4.26605229	0.126328356
ID03001	0.002942063	2.210715302	1.141763025
ID03002	0.66669834	2.179174018	0.929469352
ID03003	0.185793611	2.310702697	0.87565474
ID03004	0.586056889	4.773397232	0.517677516
ID03005	0.614554657	4.205515671	0.496363516
ID03006	0.508298766	2.027693351	0.145248683
ID03007	0.233186765	3.008771907	0.181417705
ID03008	0.251793218	3.520039293	0.4912685
ID03009	0.319551444	2.938910922	0.072857015
ID03010	0.930210198	3.144531982	0.786912566
ID03011	0.408204513	4.087119503	1.461636335
ID03012	0.783624034	2.318385719	0.34566332
ID03013	0.139843041	4.290241822	0.491027484
ID03014	0.696125857	3.184138573	0.799567624
ID03015	0.891973445	3.842931817	0.419437328
ID03016	0.001105461	4.946830669	0.13219771
ID03017	0.794889176	4.324821181	0.695738254
ID03018	0.969820534	2.278315463	0.474614021
ID03019	0.941486524	4.808133566	0.377271591
ID03020	0.332356276	4.840542592	0.447214094
ID03021	0.783138032	2.706023193	0.566800247
ID03022	0.77608742	4.818080146	0.40791974
ID03023	0.756315779	4.551797562	0.501796674
ID03024	0.396463222	4.766804066	0.978540505
ID03025	0.282708224	3.004438431	0.534570158
ID03026	0.008106115	4.599133883	0.397178582
ID03027	0.610794121	2.892976808	0.035726592
ID03028	0.242205084	2.187825405	0.198703259
ID03029	0.158912083	2.216175792	0.427824381
ID03030	0.208665988	4.154044191	1.302838436
ID03031	0.071411589	2.417751976	0.594840977
ID03032	0.006849575	3.299435087	0.776749969
ID03033	0.170676522	2.303243193	0.11970708
ID03034	0.061222791	2.09040205	1.336584958
ID03035	0.218215143	2.725398997	1.759266973
ID03036	0.4551359	2.535683693	0.058677284
ID03037	0.385299118	2.073808637	0.742559009
ID03038	0.154467057	2.739573108	1.676268644
ID03039	0.02542265	3.817440601	0.459302766
ID03040	0.91710484	3.806898792	1.338514925
ID03041	0.961773766	3.427287911	0.183943816
ID03042	0.748001547	2.583363874	0.71979147
ID03043	0.434383013	3.348786691	0.932881251
ID03044	0.276912019	2.262670961	0.947169542
ID03045	0.868276636	3.179753263	1.794542625
ID03046	0.966953217	3.351508415	0.519342601
ID03047	0.394428899	2.290832999	1.722633662
ID03048	0.986152079	4.330465119	1.529946311
ID03049	0.631818749	2.905609378	0.957688609
ID03050	0.492911176	4.60458492	1.607683758
ID03051	0.366554117	3.074526616	1.643075909
ID03052	0.400274838	3.832840792	1.091813223
ID03053	0.907010512	4.803546425	0.334261187
ID03054	0.023644698	2.313455028	0.378838741
ID03055	0.318698986	2.50088322	0.948715324
ID03056	0.532873462	4.78381101	0.910908671
ID03057	0.96043519	3.102576336	0.591820035
ID03058	0.934340982	3.154260598	0.698638339
ID03059	0.098942588	3.180968117	0.521173894
ID03060	0.853288666	3.897725898	0.972361871
ID03061	0.681385422	3.442619447	0.640266851
ID03062	0.349675628	2.00586664	0.596593525
ID03063	0.616335864	4.585608478	1.982576366
ID03064	0.598399071	4.3517866	1.034258539
ID03065	0.118125801	3.695220534	0.089440711
ID03066	0.279932865	4.291342874	0.673430183
ID03067	0.485256673	4.344183381	0.527776114
ID03068	0.977364253	2.175816082	0.339227901
ID03069	0.701565604	4.306807085	0.967502354
ID03070	0.143845663	2.214746707	1.135495608
ID03071	0.296465414	4.026889774	0.221711513
ID03072	0.068615626	3.076881594	0.563072793
ID03073	0.945494094	4.461678004	0.145036512
ID03074	0.810990693	4.147234316	1.014895437
ID03075	0.397379112	4.627188825	0.937691433
ID03076	0.817833199	4.470091314	0.982613654
ID03077	0.678046485	3.657848095	0.613236934
ID03078	0.632794516	2.584286401	0.257030496
ID03079	0.282408004	4.431805483	0.823697127
ID03080	0.06835832	2.260420719	1.952584553
ID03081	0.764272333	4.671897023	0.224138538
ID03082	0.376442253	3.025457615	0.561433737
ID03083	0.810456291	2.206706227	0.023706921
ID03084	0.051482068	2.838543437	0.461652598
ID03085	0.197718478	3.027504441	0.085381819
ID03086	0.702422848	2.05484661	1.372425564
ID03087	0.250047075	2.516645769	1.544094568
ID03088	0.538854078	2.134777524	0.93168819
ID03089	0.293302637	4.124252077	1.268875843
ID03090	0.134288215	2.478249934	0.213015918
ID03091	0.906655122	3.314807028	0.682779946
ID03092	0.390525278	2.343845307	1.379402642
ID03093	0.625014089	2.007517442	0.010552643
ID03094	0.843988646	3.469102543	0.016244729
ID03095	0.761905945	2.531763218	0.970421206
ID03096	0.654899285	4.072035992	1.320132155
ID03097	0.514050114	2.254018868	0.729360967
ID03098	0.534708229	3.808896412	0.840533258
ID03099	0.009917054	4.439544368	0.859790312
ID03100	0.637985501	2.549812496	0.176706222
ID03101	0.3391852	4.436604241	1.370218762
ID03102	0.804503351	2.529057311	0.358391096
ID03103	0.047690499	3.754796483	0.78310469
ID03104	0.183004609	2.522472827	0.777690989
ID03105	0.682814726	3.481167517	0.764989556
ID03106	0.881812677	3.224069754	0.18045559
ID03107	0.857013645	2.132580918	1.902848789
ID03108	0.230881129	4.716395184	1.354592713
ID03109	0.435018414	2.419336934	0.727121933
ID03110	0.755017016	3.47352676	0.571855191
ID03111	0.433360697	2.298461781	0.496268559
ID03112	0.900475914	3.106202877	0.407899329
ID03113	0.732475239	3.651173625	0.029251141
ID03114	0.986298062	2.453848173	0.834216729
ID03115	0.5754307	2.853476072	0.765494915
ID03116	0.643938016	2.305988932	0.242410056
ID03117	0.324575888	3.385623677	1.701712585
ID03118	0.797806224	2.483764608	0.177493516
ID03119	0.556968122	2.581369985	0.974004373
ID03120	0.503572718	4.577371261	0.692232904
ID03121	0.59532013	2.222232462	1.420672813
ID03122	0.110314574	2.701155437	0.806598646
ID03123	0.981568699	2.618101839	0.776393861
ID03124	0.567450823	3.87475148	0.929710203
ID03125	0.537434665	3.832526054	0.212739578
ID03126	0.515815841	4.847433733	0.12094985
ID03127	0.175604913	3.572815158	0.232141845
ID03128	0.653627487	2.923466076	0.797373241
ID03129	0.036685999	3.771425637	0.609877081
ID03130	0.977622247	4.170645855	1.712450697
ID03131	0.267313797	2.316160571	1.756785118
ID03132	0.780195916	2.951654941	0.69561161
ID03133	0.982055159	2.400566936	0.917079244
ID03134	0.634966357	3.521980475	0.145980039
ID03135	0.63878642	4.399549005	1.963724571
ID03136	0.959988779	2.651474224	0.888054781
ID03137	0.679053545	3.708647196	0.411273787
ID03138	0.064093609	3.812161509	1.498551592
ID03139	0.204070873	4.275510966	0.871593112
ID03140	0.703530147	3.004136101	0.46944811
ID03141	0.64919455	2.224230152	0.25969038
ID03142	0.998247516	2.852622768	1.291361063
ID03143	0.534444958	4.052496045	1.064223801
ID03144	0.292644302	2.27404331	0.321596062
ID03145	0.206636249	3.049744006	0.999882231
ID03146	0.715237262	4.283164199	0.425992351
ID03147	0.639306184	2.800395757	0.599903031
ID03148	0.974696749	4.064931832	1.404088158
ID03149	0.544121888	4.469669857	1.177860909
ID03150	0.380267859	4.057328113	0.78945194
ID03151	0.615700471	4.228754425	0.399503347
ID03152	0.38481535	4.425643692	0.505707485
ID03153	0.183728641	4.945477112	1.967313548
ID03154	0.559832332	3.980403848	0.230492182
ID03155	0.939760101	3.466996967	1.74336901
ID03156	0.784781475	3.321004216	0.217759844
ID03157	0.919419032	4.597098473	0.080979534
ID03158	0.914137516	4.575567489	0.754823061
ID03159	0.639667458	3.032062844	1.779090122
ID03160	0.967684286	2.200910952	0.922895401
ID03161	0.266901471	3.059420455	1.721046797
ID03162	0.054061926	3.927598511	0.569098937
ID03163	0.237129729	2.812069197	1.066245485
ID03164	0.912382144	3.114062505	0.853346772
ID03165	0.888787181	2.773969008	1.320697787
ID03166	0.816284534	2.192800118	0.019516263
ID03167	0.219723078	2.706282187	1.291425821
ID03168	0.266490675	2.773713688	0.35400217
ID03169	0.3829122	4.570153312	0.39907831
ID03170	0.543307979	2.367639922	1.694479492
ID03171	0.645093836	3.968652034	1.513094715
ID03172	0.960198124	4.750744617	0.816149158
ID03173	0.588360612	3.65344531	0.637761839
ID03174	0.512040874	2.181833494	0.641976583
ID03175	0.622258562	2.896030655	0.355038751
ID03176	0.485748907	4.179490003	0.856301257
ID03177	0.532335445	4.369271927	0.899939585
ID03178	0.688183347	4.272216153	0.151399254
ID03179	0.383648829	3.738808322	1.620080062
ID03180	0.841060428	3.940453909	0.853421283
ID03181	0.659873253	3.322430323	0.188413708
ID03182	0.094656202	4.096475113	0.310869629
ID03183	0.869163047	3.411509711	0.884050463
ID03184	0.587805146	4.353496702	0.061157357
ID03185	0.771400887	3.026666326	1.858853292
ID03186	0.677849929	3.32438492	0.30806043
ID03187	0.947021872	4.411670611	1.222799992
ID03188	0.416993519	4.575297885	0.16547886
ID03189	0.236385105	4.806593031	1.74175438
ID03190	0.281919884	3.73522395	0.487378865
ID03191	0.493232539	2.415108627	0.728184798
ID03192	0.823395586	2.947972712	0.538854657
ID03193	0.095380459	2.986397956	0.075944605
ID03194	0.797063534	4.394374067	0.198173911
ID03195	0.599117379	2.695225788	0.763434367
ID03196	0.31400784	2.414411242	0.041485869
ID03197	0.981494924	4.964200734	0.114825756
ID03198	0.877447778	2.064503179	0.18877654
ID03199	0.557776804	3.24533404	0.752189389
ID03200	0.422477462	4.553617105	1.413090912
ID03201	0.105019523	3.62573286	0.811906708
ID03202	0.690476807	4.184990351	0.509207477
ID03203	0.127925535	4.844634433	1.874082832
ID03204	0.524763412	2.027166228	0.485214277
ID03205	0.408936896	3.084845888	0.027895678
ID03206	0.071903824	3.408954642	0.19406214
ID03207	0.785962203	3.408437252	0.706142666
ID03208	0.076491678	4.046274788	0.019196007
ID03209	0.081891391	4.069272829	0.346825404
ID03210	0.122252067	4.516631196	0.807056461
ID03211	0.753455245	4.300497684	0.298369961
ID03212	0.970658825	2.673768787	0.99094747
ID03213	0.751469879	4.128041061	0.872765002
ID03214	0.382451368	2.843317673	0.972037232
ID03215	0.776181149	4.71802437	0.832726002
ID03216	0.97503425	2.007186383	0.59480196
ID03217	0.428879744	4.146370374	0.657996645
ID03218	0.179106289	2.687073976	1.172956314
ID03219	0.361630185	2.236432176	1.584309875
ID03220	0.771352934	4.129583405	0.03597281
ID03221	0.617755759	2.750968694	0.591103932
ID03222	0.312301219	3.299750252	0.418857099
ID03223	0.938797745	3.708208269	0.363725488
ID03224	0.38997863	4.3151101	0.58791727
ID03225	0.63826263	3.016100884	0.880372147
ID03226	0.330253273	3.977766075	0.69542833
ID03227	0.073483871	3.795499431	0.72422576
ID03228	0.808930566	4.076401196	0.780446106
ID03229	0.59950651	2.780691568	0.565705631
ID03230	0.308026355	2.259947683	0.432113461
ID03231	0.902033179	3.961607507	0.166527088
ID03232	0.743252637	2.891141181	1.62129449
ID03233	0.213893111	2.017739236	0.189446533
ID03234	0.878060852	2.27371899	0.570770154
ID03235	0.837012095	3.462004121	0.48078052
ID03236	0.391499819	3.655663233	1.078830546
